CLUSTERID1	CLUSTERID2	DeltaMZ	MinRatio	Cosine	AlignScore2	AlignScore3
59	62	-113.139	0.000	0.9151	0.6985	1
59	79	37.955	0.000	0.9419	0.6458	1
59	83	-79.124	0.000	0.7568	0.6458	1
59	165	472.256	0.000	0.7059	0.3435	1
59	185	472.256	0.000	0.7096	0.3806	1
61	62	-117.079	0.000	0.9085	0.6319	1
61	78	37.956	0.000	0.9209	0.6474	1
62	82	37.956	0.000	0.9524	0.7196	1
62	85	-79.122	0.000	0.9398	0.7625	1
63	67	121.912	0.000	0.9720	0.6768	1
63	68	121.020	0.000	0.9721	0.6977	1
63	125	121.912	0.000	0.9725	0.6768	1
64	67	1.790	0.000	0.7087	0.4875	1
64	68	0.897	0.000	0.7784	0.8413	1
64	70	-116.182	0.000	0.9196	0.6567	1
64	80	-0.105	0.000	0.9972	0.9419	1
64	84	0.007	0.000	0.9960	0.9283	1
64	88	0.000	0.000	0.9955	0.9187	1
64	125	1.789	0.000	0.7077	0.4739	1
64	190	-22.088	0.000	0.9550	0.6620	1
65	75	18.011	0.000	0.7190	0.5436	1
65	119	18.011	0.000	0.7309	0.5436	1
65	120	36.021	0.000	0.7041	0.5415	1
65	122	-0.000	0.000	0.7205	0.5436	1
65	171	0.009	0.000	0.7635	0.5988	1
65	175	-0.010	0.000	0.7667	0.5988	1
65	186	0.009	0.000	0.7222	0.5436	1
65	187	-0.010	0.000	0.7661	0.5988	1
65	195	-0.010	0.000	0.7227	0.5436	1
65	465	18.011	0.000	0.7839	0.6018	1
65	498	18.011	0.000	0.7970	0.6690	1
65	517	18.010	0.000	0.8008	0.6660	1
65	544	0.000	0.000	0.7086	0.7629	1
65	549	0.000	0.000	0.7180	0.7629	1
65	741	18.011	0.000	0.7065	0.5436	1
65	767	-0.088	0.000	0.7040	0.6959	1
65	775	-0.088	0.000	0.7928	0.7774	1
65	829	18.011	0.000	0.7138	0.5622	1
65	859	18.010	0.000	0.7795	0.6250	1
65	911	-0.000	0.000	0.7745	0.7439	1
66	163	-0.000	0.000	0.9159	0.8228	1
66	172	-0.000	0.000	0.8627	0.7660	1
66	181	-0.000	0.000	0.8710	0.7945	1
66	192	-0.000	0.000	0.8810	0.8170	1
66	204	-0.000	0.000	0.8695	0.7886	1
67	68	-0.892	0.000	0.9937	0.8700	1
67	80	-1.895	0.000	0.7162	0.5326	1
67	84	-1.783	0.000	0.7122	0.4969	1
67	88	-1.789	0.000	0.7106	0.4905	1
67	125	-0.000	0.000	0.9984	0.9466	1
68	80	-1.003	0.000	0.7860	0.8413	1
68	84	-0.890	0.000	0.7819	0.8413	1
68	88	-0.897	0.000	0.7820	0.8604	1
68	125	0.892	0.000	0.9946	0.8886	1
68	165	-37.956	0.000	0.9566	0.6175	1
68	188	-21.982	0.000	0.9527	0.6919	1
68	208	-21.982	0.000	0.9506	0.6580	1
70	72	-117.079	0.000	0.8558	0.4713	1
70	74	-234.158	0.000	0.8563	0.5771	1
70	78	-351.237	0.000	0.7768	0.4841	1
70	79	-355.178	0.000	0.8635	0.5741	1
70	83	-472.257	0.000	0.8363	0.5431	1
70	88	116.182	0.000	0.9177	0.6340	1
70	207	-21.982	0.000	0.8991	0.5301	1
72	78	-234.158	0.000	0.7832	0.5529	1
72	79	-238.099	0.000	0.8058	0.5296	1
72	83	-355.178	0.000	0.7616	0.4696	1
72	156	-21.982	0.000	0.7852	0.4719	1
72	166	-21.982	0.000	0.7991	0.4800	1
72	184	-21.982	0.000	0.8051	0.4719	1
74	77	-3.941	0.000	0.9136	0.6602	1
74	78	-117.079	0.000	0.8044	0.6192	1
74	79	-121.020	0.000	0.9579	0.7254	1
74	82	-234.158	0.000	0.9255	0.7289	1
74	83	-238.099	0.000	0.9558	0.7599	1
74	85	-351.236	0.000	0.8869	0.5891	1
75	119	-0.000	0.000	0.9375	0.8444	1
75	120	18.011	0.000	0.8408	0.6954	1
75	122	-18.011	0.000	0.9584	0.9462	1
75	171	-18.001	0.000	0.9010	0.8200	1
75	175	-18.020	0.000	0.9118	0.8492	1
75	186	-18.001	0.000	0.9532	0.8957	1
75	187	-18.020	0.000	0.9089	0.8596	1
75	195	-18.020	0.000	0.9597	0.9494	1
75	465	-0.000	0.000	0.9346	0.8444	1
75	498	-0.000	0.000	0.9301	0.8444	1
75	517	-0.000	0.000	0.9261	0.8444	1
75	741	-0.000	0.000	0.8907	0.7933	1
75	766	-0.000	0.000	0.8105	0.6574	1
75	829	-0.000	0.000	0.8608	0.7204	1
75	859	-0.000	0.000	0.9244	0.8444	1
76	81	0.002	0.000	1.0000	1.0000	1
77	78	-113.138	0.000	0.8581	0.5891	1
