cluster index	parent mass	RTMean	ATTRIBUTE_Group:GNPSGROUP:nan	ATTRIBUTE_Group:GNPSGROUP:BB	ATTRIBUTE_Group:GNPSGROUP:IAA	ATTRIBUTE_Group:GNPSGROUP:Pt	ATTRIBUTE_Group:GNPSGROUP:QC	ATTRIBUTE_Group:GNPSGROUP:wt	ATTRIBUTE_Group_detailed:GNPSGROUP:nan	ATTRIBUTE_Group_detailed:GNPSGROUP:Pt_1	ATTRIBUTE_Group_detailed:GNPSGROUP:Pt_2	ATTRIBUTE_Group_detailed:GNPSGROUP:wt_1	ATTRIBUTE_Group_detailed:GNPSGROUP:wt_2	ATTRIBUTE_Group_super_detailed:GNPSGROUP:nan	ATTRIBUTE_Group_super_detailed:GNPSGROUP:Pt_1A	ATTRIBUTE_Group_super_detailed:GNPSGROUP:Pt_1B	ATTRIBUTE_Group_super_detailed:GNPSGROUP:Pt_2A	ATTRIBUTE_Group_super_detailed:GNPSGROUP:Pt_2B	ATTRIBUTE_Group_super_detailed:GNPSGROUP:wt_1A	ATTRIBUTE_Group_super_detailed:GNPSGROUP:wt_1B	ATTRIBUTE_Group_super_detailed:GNPSGROUP:wt_2A	ATTRIBUTE_Group_super_detailed:GNPSGROUP:wt_2B	ATTRIBUTE_time_point:GNPSGROUP:nan	ATTRIBUTE_time_point:GNPSGROUP:0m	ATTRIBUTE_time_point:GNPSGROUP:20m	ATTRIBUTE_plant_extract:GNPSGROUP:nan	ATTRIBUTE_plant_extract:GNPSGROUP:A	ATTRIBUTE_plant_extract:GNPSGROUP:B	ATTRIBUTE_gene_time:GNPSGROUP:nan	ATTRIBUTE_gene_time:GNPSGROUP:Pt_0m	ATTRIBUTE_gene_time:GNPSGROUP:Pt_20m	ATTRIBUTE_gene_time:GNPSGROUP:wt_0m	ATTRIBUTE_gene_time:GNPSGROUP:wt_20m
640	231.1355488445072	6.484842	0	0.0	0.0	327633.07125	374155.82	336724.91125	0	337875.64	317390.5025	319571.6675	353878.155	0	330934.82999999996	344816.45	331518.43	303262.575	327920.375	311222.95999999996	349763.23	357993.08	0	321135.34	343222.6425	0	335034.21625	329323.76625	0	309842.34	345423.8025	332428.34	341021.4825
641	183.08634784672628	6.483102	0	271593.4	529828.5	382515.03875	357749.4816666667	342491.3225	0	391125.3425	373904.735	358802.48	326180.165	0	385806.12	396444.565	408386.22	339423.25	361244.865	356360.095	338536.32999999996	313824.0	0	363030.84750000003	361975.51375	0	373493.38375	351512.9775	0	376520.52	388509.5575	349541.175	335441.47
642	302.3052886229028	6.529666	0	249623.33	525856.6	645334.535	0.0	739461.0175000001	0	609095.5549999999	681573.515	688647.385	790274.65	0	675083.39	543107.72	803850.6399999999	559296.39	750532.15	626762.62	754148.05	826401.25	0	750835.0825	633960.47	0	745903.5575	638891.995	0	765033.4675	525635.6025	736636.6975	742285.3375
643	278.24787899141955	6.636082	0	772269.9	1447926.5	622454.1074999999	0.0	731766.1575	0	578461.6575	666446.5575	764165.175	699367.14	0	596465.025	560458.29	636106.02	696787.095	792457.25	735873.1000000001	715005.98	683728.3	0	721488.91125	632731.35375	0	685008.56875	669211.69625	0	617590.0875	627318.1275	825387.735	638144.5800000001
644	318.2402783721315	6.636627	0	763919.25	1455362.5	651398.61625	0.0	737192.825	0	611910.46	690886.7725	775285.385	699100.265	0	631354.45	592466.47	657024.37	724749.175	790674.52	759896.25	713620.98	684579.55	0	728146.00625	660445.435	0	698168.58	690422.86125	0	649692.8975	653104.335	806599.115	667786.535
645	460.2693708880026	6.560834	0	1139663.8	2393751.0	0.0	0.0	61563.6275	0	0.0	0.0	123127.255	0.0	0	0.0	0.0	0.0	0.0	126658.65	119595.86	0.0	0.0	0	61563.6275	0.0	0	31664.6625	29898.965	0	0.0	0.0	123127.255	0.0
646	415.2114513724149	6.5936027	0	2425531.5	4947377.0	169255.6075	0.0	182543.03125	0	137378.27250000002	201132.9425	158526.5925	206559.47	0	156959.17	117797.375	242079.62	160186.265	146959.7	170093.485	281198.49	131920.45	0	174732.96125	177065.6775	0	206799.245	144999.39375	0	120462.735	218048.48	229003.1875	136082.875
647	437.19346817837857	6.592667	0	2180879.2	4520929.5	177872.6975	0.0	222332.38125	0	144438.28999999998	211307.105	234085.1075	210579.655	0	167127.36	121749.22	254937.02000000002	167677.19	309487.95	158682.265	287467.33999999997	133691.97	0	181431.10875	218773.97	0	254754.9175	145450.16125	0	127649.71	228095.685	235212.5075	209452.255
648	453.1674270880352	6.5930824	0	907324.25	1688358.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0	0.0	0.0	0	0.0	0.0	0.0	0.0
649	851.397826662152	6.592689	0	0.0	412731.66	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0	0.0	0.0	0	0.0	0.0	0.0	0.0
650	318.2402796639489	6.639706	0	792210.56	1328452.9	627412.72625	0.0	734693.99	0	576813.1925	678012.26	767933.605	701454.375	0	578891.96	574734.425	649117.47	706907.05	799986.27	735880.94	711078.25	691830.5	0	713463.2875	648643.42875	0	684768.4874999999	677338.22875	0	631550.355	623275.0974999999	795376.22	674011.76
651	278.24788102727734	6.639946	0	781073.06	1287254.6	609894.475	0.0	717536.2462500001	0	568101.75	651687.2	751370.265	683702.2275	0	575529.3	560674.2	622653.85	680720.55	791716.73	711023.8	698081.025	669323.43	0	703310.0575	624120.6637500001	0	671995.2262500001	655435.495	0	610437.0249999999	609351.925	796183.0900000001	638889.4025000001
652	288.2532558011478	6.662827	0	1812371.5	537821.06	628781.87875	518828.7483333333	635893.6625	0	617549.2150000001	640014.5425	646283.05	625504.275	0	608682.55	626415.88	625674.905	654354.18	636520.6499999999	656045.45	601750.25	649258.3	0	649669.49	615006.05125	0	618157.08875	646518.4525	0	645838.68	611725.0775	653500.3	618287.025
653	310.23514283342763	6.6643677	0	1031534.06	339510.25	391608.2525	330027.45	384972.33125	0	391946.79500000004	391269.71	395940.49	374004.1725	0	368854.04500000004	415039.54500000004	401967.48	380571.94	410961.065	380919.91500000004	359855.425	388152.92000000004	0	391498.72125	385081.8625	0	385409.50375000003	391171.08	0	397383.56	385832.945	385613.8825	384330.78
654	337.10448044360413	6.675365	0	236448.66	0.0	0.0	0.0	29611.1175	0	0.0	0.0	0.0	59222.235	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	118444.47	0	0.0	29611.1175	0	0.0	29611.1175	0	0.0	0.0	0.0	59222.235
655	278.2478846818861	6.724267	0	1292009.5	2133151.8	1186827.685	0.0	1365623.4875	0	1130664.585	1242990.7850000001	1444038.425	1287208.55	0	1208791.7	1052537.47	1135574.47	1350407.1	1502514.15	1385562.7	1276784.0	1297633.1	0	1319543.1675	1232908.005	0	1280916.08	1271535.0925	0	1149609.26	1224046.1099999999	1489477.075	1241769.9
656	318.2402857331607	6.7245054	0	1158590.0	1894793.4	1110105.6825	0.0	1251408.9875	0	1084380.2	1135831.165	1316957.95	1185860.025	0	1167546.9	1001213.5	1052067.23	1219595.1	1362084.9	1271831.0	1177047.15	1194672.9	0	1210177.8575	1151336.8125	0	1189686.545	1171828.125	0	1058180.6400000001	1162030.725	1362175.075	1140642.9
657	316.3209303094428	6.7659087	0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0	0.0	0.0	0	0.0	0.0	0.0	0.0
658	183.08635333005995	6.7831917	0	225406.61	410347.34	398565.7175	378742.2249999999	354496.72000000003	0	414654.8425	382476.5925	363639.45	345353.99	0	434777.825	394531.86	416709.735	348243.45	342263.23	385015.67000000004	374929.405	315778.575	0	365677.35875	387385.07875	0	392170.04875	360892.38875000004	0	380206.735	416924.7	351147.98250000004	357845.4575
659	453.1674976180579	6.7720876	0	283504.2	437374.56	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0	0.0	0.0	0	0.0	0.0	0.0	0.0
660	437.193560567118	6.7695985	0	574189.6	810955.7	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0	0.0	0.0	0	0.0	0.0	0.0	0.0
661	460.26940147353554	6.7715187	0	637019.75	965005.75	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0	0.0	0.0	0	0.0	0.0	0.0	0.0
662	432.23842245651696	6.7719674	0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0	0.0	0.0	0	0.0	0.0	0.0	0.0
663	415.2115027742034	6.774008	0	392172.97	584017.56	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0	0.0	0.0	0	0.0	0.0	0.0	0.0
664	318.2402851731205	6.7868614	0	1186998.8	1225650.8	834748.3475	0.0	899267.3624999999	0	664809.535	1004687.1599999999	1056827.95	741706.775	0	736495.12	593123.95	947274.47	1062099.85	1089907.2	1023748.7	763372.05	720041.5	0	840823.615	893192.095	0	884262.21	849753.5	0	697469.52	972027.175	984177.71	814357.015
665	278.247885644081	6.7932878	0	1337434.5	1682118.8	947291.1537499999	0.0	1139211.8325	0	875307.51	1019274.7975	1281762.05	996661.615	0	954281.6699999999	796333.35	1063788.42	974761.175	1356969.7999999998	1206554.3	1031984.53	961338.7	0	1073668.1975	1012834.7887500001	0	1101756.105	984746.88125	0	903843.895	990738.4125	1243492.5	1034931.165
666	494.384172066731	6.8201413	0	0.0	0.0	124396.8	0.0	104083.10875	0	0.0	248793.6	69132.655	139033.5625	0	0.0	0.0	288845.75	208741.45	138265.31	0.0	157127.125	120940.0	0	141728.21875	86751.69	0	146059.54625	82420.3625	0	144422.875	104370.725	139033.5625	69132.655
667	518.3244789850845	6.8231897	0	0.0	0.0	283038.6875	0.0	404329.57375	0	290116.03	275961.345	400173.595	408485.5525	0	224819.5	355412.56	192456.22	359466.47	421642.565	378704.625	433156.655	383814.45	0	261943.2175	425425.04375	0	318018.735	369349.52625	0	141859.555	424217.82	382026.88	426632.26749999996
668	143.9590203249813	6.8986783	0	259979.66	270714.4	199563.64	165253.79	266719.99	0	131217.4575	267909.8225	267046.5175	266393.4625	0	131799.08	130635.835	265816.365	270003.28	268355.275	265737.76	272136.095	260650.83000000002	0	232101.31875	234182.31125	0	234526.70375	231756.92625000002	0	197443.06	201684.22	266759.5775	266680.4025
669	318.24028705430635	6.815123	0	742644.5	1202602.6	708519.2625	0.0	810667.50625	0	682470.8250000001	734567.7	812755.0375	808579.975	0	745915.05	619026.6000000001	695075.52	774059.88	812382.595	813127.48	852996.3999999999	764163.55	0	793516.1175	725670.65125	0	776592.39125	742594.3775000001	0	711201.425	705837.1	875830.81	745504.2025
670	296.2583886380201	6.8864317	0	293633.75	482307.06	218577.51625000002	0.0	337055.1275	0	140803.0325	296352.0	355377.28	318732.975	0	141732.015	139874.05	307336.67000000004	285367.33	371044.92000000004	339709.64	338269.43	299196.52	0	286345.23125	269287.4125	0	289595.75875000004	266036.885	0	212584.93	224570.1025	360105.5325	314004.72250000003
671	415.2115131212109	6.8997107	0	0.0	264548.12	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0	0.0	0.0	0	0.0	0.0	0.0	0.0
672	316.3209250219981	6.908418	0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0	0.0	0.0	0	0.0	0.0	0.0	0.0
673	147.0440665874102	6.9535756	0	448663.25	377750.47	373588.7475	365802.6566666667	370278.1775	0	374982.3225	372195.1725	370807.6925	369748.6625	0	398299.83	351664.815	375551.80000000005	368838.54500000004	367210.68500000006	374404.7	372799.94	366697.385	0	378461.8	365405.125	0	378465.56375000003	365401.36125	0	377600.93500000006	369576.56	379322.665	361233.69
674	221.11723743063763	6.9543223	0	646712.0	569400.4	552025.9512499999	549268.125	557069.26	0	552010.0775	552041.825	549156.625	564981.895	0	579954.12	524066.035	539432.6499999999	564651.0	564363.5	533949.75	573477.27	556486.52	0	561871.1174999999	547224.09375	0	564306.885	544788.3262499999	0	572821.7949999999	531230.1075	550920.44	563218.0800000001
675	278.24784160447655	6.9571757	0	319606.47	452591.62	309336.43374999997	0.0	347352.36375	0	300778.6175	317894.25	354441.5	340263.22750000004	0	307854.70499999996	293702.53	314445.575	321342.925	361826.655	347056.345	342130.04500000004	338396.41000000003	0	360141.63875	296547.15875	0	331564.245	325124.5525	0	312296.0575	306376.81	407987.22	286717.5075
676	429.2271931474348	6.960018	0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0	0.0	0.0	0	0.0	0.0	0.0	0.0
677	437.1935029697468	6.960018	0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0	0.0	0.0	0	0.0	0.0	0.0	0.0
678	451.2091563487002	6.960018	0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0	0.0	0.0	0	0.0	0.0	0.0	0.0
679	474.2851617747893	6.960018	0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0	0.0	0.0	0	0.0	0.0	0.0	0.0
680	334.2350928743528	6.973197	0	0.0	0.0	66148.3225	0.0	131669.8	0	70156.43	62140.215	178960.89	84378.71	0	0.0	140312.86	124280.43	0.0	192809.7	165112.08	168757.42	0.0	0	197818.1225	0.0	0	121461.88750000001	76356.23499999999	0	132296.645	0.0	263339.6	0.0
681	143.95901986379897	7.0203595	0	319178.2	294754.7	286820.85875	281763.37166666664	297703.1275	0	289014.06	284627.6575	301579.98250000004	293826.2725	0	293761.89	284266.23	280363.705	288891.61	305742.75	297417.215	298780.25	288872.29500000004	0	286765.83125	297758.155	0	294662.14875	289861.8375	0	281734.945	291906.7725	291796.7175	303609.53750000003
682	181.15868216879795	6.9862013	0	877921.0	936526.7	845429.58	798639.6266666666	829853.4612499999	0	834900.5349999999	855958.625	824809.3225	834897.6	0	855723.57	814077.5	868334.25	843583.0	825451.8	824166.845	829552.18	840243.02	0	825577.735	849705.30625	0	844765.45	830517.5912499999	0	831179.65	859679.51	819975.82	839731.1025
683	320.25590943506523	6.987011	0	559514.1	1006218.06	767152.72	0.0	820022.03625	0	741659.6975	792645.7425	874477.6599999999	765566.4125	0	849160.925	634158.47	745824.3300000001	839467.155	935062.82	813892.5	781861.275	749271.55	0	782903.5675	804271.18875	0	827977.3375	759197.41875	0	694568.375	839737.065	871238.76	768805.3125
684	280.2634787142594	6.9908447	0	642508.0	1126053.5	863870.1224999999	0.0	942160.84625	0	826307.8599999999	901432.385	1009994.585	874327.1074999999	0	946037.3999999999	706578.32	835961.55	966903.22	1090355.42	929633.75	895190.37	853463.845	0	886376.42875	919654.5399999999	0	941886.1849999999	864144.78375	0	779169.645	948570.6	993583.2124999999	890738.48
685	277.2162563823534	7.0092063	0	0.0	0.0	995538.29875	0.0	1127762.2225	0	980537.385	1010539.2125	891040.385	1364484.06	0	884109.4199999999	1076965.35	878221.675	1142856.75	874603.22	907477.55	1319610.4	1409357.72	0	821784.28375	1301516.2375	0	989136.17875	1134164.3425	0	759250.6224999999	1231825.975	884317.945	1371206.5
686	296.25838123643723	7.0164323	0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0	0.0	0.0	0	0.0	0.0	0.0	0.0
687	189.1273656141837	7.053452	0	690478.5	700897.7	716693.39	667165.1066666667	720162.47125	0	721673.915	711712.865	720660.02	719664.9225	0	718003.65	725344.18	698230.0800000001	725195.6499999999	722670.77	718649.27	732731.875	706597.97	0	714201.38375	722654.4775	0	717909.09375	718946.7675	0	712067.53	721319.25	716335.2375	723989.705
688	415.2114912279688	7.0569444	0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0	0.0	0.0	0	0.0	0.0	0.0	0.0
689	437.1935448719668	7.0569444	0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0	0.0	0.0	0	0.0	0.0	0.0	0.0
690	299.30561698246026	7.072369	0	431921.4	458656.88	372836.03625	320650.5733333333	401365.95625	0	361390.4125	384281.66000000003	410308.4275	392423.485	0	347571.735	375209.08999999997	375289.29000000004	393274.03	436857.65	383759.205	407303.41	377543.56000000006	0	383142.72375	391059.26875	0	391755.52125	382446.47125	0	371148.83	374523.2425	395136.6175	407595.295
691	200.2009591715484	7.0997105	0	1115023.4	1415783.4	969757.3425	348741.6516666667	1059200.72	0	939309.885	1000204.8	1091498.685	1026902.7550000001	0	919344.8300000001	959274.94	1022589.6	977820.0	1143655.72	1039341.65	1093616.7000000002	960188.81	0	1055521.145	973436.9175	0	1044801.7125	984156.35	0	967550.425	971964.26	1143491.865	974909.575
692	280.26350955389336	7.170742	0	6632495.5	607651.94	2164739.46625	677269.7083333334	1048520.4612499999	0	2865604.215	1463874.7175	475116.19	1621924.7325	0	3166644.15	2564564.28	2498895.4	428854.035	508072.86	442159.52	2798136.375	445713.08999999997	0	1636654.2225	1576605.705	0	2242937.19625	970322.73125	0	2784722.7575	1544756.175	488585.6875	1608455.235
693	320.2559116676746	7.1923537	0	333567.9	527431.4	2805525.87875	505411.5333333334	2563500.74375	0	2787132.815	2823918.9425	2084104.6675	3042896.82	0	2144088.13	3430177.5	3650090.65	1997747.2349999999	2060130.335	2108079.0	3954768.0	2131025.64	0	2554920.33	2814106.2925	0	2952269.27875	2416757.34375	0	2786953.5425	2824098.215	2322887.1174999997	2804114.37
694	143.95902420958345	7.2251935	0	374732.88	433675.22	389816.12625000003	326830.2	382774.69875	0	380346.72250000003	399285.53	370711.19999999995	394838.1975	0	402455.04000000004	358238.405	397151.25	401419.81	376751.14	364671.26	388245.565	401430.82999999996	0	380521.4	392069.425	0	391150.74875	381440.07625	0	381404.2675	398227.985	379638.5325	385910.865
695	502.28011851878847	7.1803436	0	290254.88	548896.1	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0	0.0	0.0	0	0.0	0.0	0.0	0.0
696	474.2488216684075	7.1858125	0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0	0.0	0.0	0	0.0	0.0	0.0	0.0
697	318.2403242530221	7.1889343	0	615629.9	981223.44	682423.90375	0.0	789107.60375	0	653824.075	711023.7325	829253.275	748961.9325	0	669134.98	638513.1699999999	680714.905	741332.56	853882.5	804624.05	802593.27	695330.595	0	746535.7375	724995.77	0	751581.4137500001	719950.09375	0	659886.4525	704961.355	833185.0225	745030.1849999999
698	296.25838153730416	7.189236	0	787292.44	1200659.4	816875.0700000001	0.0	954514.345	0	778751.8625	854998.2775000001	996188.95	912839.74	0	768413.905	789089.82	811181.575	898814.98	1020392.05	971985.85	969562.8999999999	856116.5800000001	0	889271.2375	882118.1775	0	892387.6074999999	879001.8075	0	770357.525	863392.615	1008184.95	900843.74
699	343.33182556324374	7.220781	0	1364666.9	2460795.5	1241996.3125	0.0	1418726.1375	0	1240988.45	1243004.175	1482780.275	1354672.0	0	1342090.55	1139886.35	1139175.25	1346833.1	1480670.4	1484890.15	1352889.4	1356454.6	0	1399738.825	1260983.625	0	1328706.4	1332016.05	0	1255253.425	1228739.2	1544224.225	1293228.05
700	280.26352912093216	7.235138	0	6426243.0	11280275.0	5794421.0	659230.8516666667	6614321.625	0	5538381.5	6050460.5	6939662.125	6288981.125	0	6032489.0	5044274.0	5682216.5	6418704.5	7003189.5	6876134.75	6367538.75	6210423.5	0	6536835.75	5871906.875	0	6271358.4375	6137384.1875	0	5767571.0	5821271.0	7306100.5	5922542.75
701	263.2370032533083	7.2396183	0	742622.2	1208472.0	627261.38875	0.0	703074.6125	0	607126.175	647396.6025	732770.535	673378.69	0	649956.25	564296.1000000001	639019.53	655773.675	721409.45	744131.62	679678.88	667078.5	0	699300.16625	631035.835	0	672516.0275	657819.97375	0	623240.0225	631282.755	775360.31	630788.915
702	336.2297969673902	7.2492814	0	622413.06	827369.25	570285.94125	0.0	597339.0175	0	557819.515	582752.3674999999	627170.2275	567507.8075	0	603165.0	512474.03	543806.685	621698.05	629690.2849999999	624650.1699999999	585513.96	549501.655	0	601824.4562499999	565800.5025	0	590543.9824999999	577080.97625	0	567736.415	572835.4675	635912.4974999999	558765.5375
703	320.25593433938417	7.2476954	0	4518666.0	7073633.5	4254444.1125	504929.4166666667	4707398.9625	0	3981505.9	4527382.325	4845383.875	4569414.05	0	4319762.0	3643249.8	4274372.9	4780391.75	5026100.4	4664667.35	4789441.75	4349386.35	0	4667710.225	4294132.85	0	4602419.2625	4359423.8125	0	4147746.025	4361142.2	5187674.425	4227123.5
704	330.3365421596161	7.2710133	0	3038210.5	3711969.5	3311042.4125	3192788.1166666667	3343750.1375	0	3117119.05	3504965.775	3243419.85	3444080.425	0	3178384.7	3055853.4	3602882.9	3407048.65	2989764.6	3497075.1	3501742.85	3386418.0	0	3393881.8125	3260910.7375	0	3318193.7625	3336598.7875	0	3430424.7	3191660.125	3357338.925	3330161.35
705	293.21101604522886	7.2943993	0	0.0	0.0	150880.055	0.0	71045.16625	0	0.0	301760.11	63790.7775	78299.555	0	0.0	0.0	185716.6	417803.62	0.0	127581.555	0.0	156599.11	0	77630.86374999999	144294.35749999998	0	46429.15	175496.07124999998	0	91470.95	210289.16	63790.7775	78299.555
706	191.08555233043447	7.293639	0	398736.44	388023.78	398059.3725	399026.64166666666	419526.29875	0	402486.985	393631.76	407358.0625	431694.53500000003	0	389341.55	415632.42000000004	396915.15	390348.37	420362.545	394353.57999999996	421659.36	441729.70999999996	0	414671.03500000003	402914.63625	0	407069.65125	410516.02	0	391799.45	404319.295	437542.62	401509.9775
707	374.3628737198492	7.298606	0	0.0	303377.3	99542.67374999999	140977.51	77496.2875	0	123782.7925	75302.555	75159.6	79832.975	0	0.0	247565.585	0.0	150605.11	0.0	150319.2	159665.95	0.0	0	75049.0575	101989.90375	0	39916.4875	137122.47375	0	70265.14	128820.20749999999	79832.975	75159.6
708	286.31040734144955	7.311326	0	435793.6	449781.2	475717.05	444797.75666666665	477777.55	0	457550.73	493883.37	479214.3375	476340.7625	0	460916.32999999996	454185.13	484837.20999999996	502929.53	484648.565	473780.11	476504.5	476177.025	0	454075.82125	499418.77875	0	476726.65125	476767.94875	0	447597.235	503836.865	460554.4075	495000.6925
709	161.9695773015519	7.375016	0	306602.4	290577.62	289136.3825	294341.18	303137.44125	0	282402.18	295870.585	316052.14249999996	290222.74	0	289294.03	275510.32999999996	303133.625	288607.54500000004	318049.595	314054.69	289345.5	291099.98	0	297700.325	294573.49875	0	299955.6875	292318.13625	0	293062.025	285210.74	302338.625	303936.2575
710	318.2402855291592	7.448154	0	605259.1	1119517.9	520840.88625	0.0	560482.2025	0	508169.4025	533512.37	590116.9650000001	530847.44	0	510169.53	506169.275	506206.55	560818.19	620673.0900000001	559560.8400000001	536768.83	524926.05	0	581760.725	499562.36375	0	543454.5	537868.58875	0	517424.56	524257.2125	646096.89	474867.515
711	280.2635115715607	7.383356	0	247709.64	413272.47	635173.71625	0.0	738512.5675	0	638314.3275	632033.105	898502.985	578522.15	0	513955.0	762673.655	635155.49	628910.72	857037.4	939968.57	553730.5	603313.8	0	700120.62	673565.6637500001	0	639969.5975	733716.68625	0	588066.33	682281.1025	812174.9099999999	664850.225
712	336.25077890263105	7.3879476	0	0.0	304614.28	1102730.5575	0.0	1275070.06375	0	1110563.175	1094897.94	1553822.325	996317.8025	0	813945.2	1407181.15	1142695.1	1047100.78	1473948.6	1633696.05	957666.575	1034969.03	0	1214680.30625	1163120.315	0	1097063.86875	1280736.7525	0	1022765.85	1182695.2650000001	1406594.7625	1143545.365
713	359.3267256514273	7.3885746	0	0.0	0.0	590344.53125	0.0	687680.20875	0	569184.235	611504.8275	839692.335	535668.0825	0	417703.39	720665.0800000001	637376.155	585633.5	817485.82	861898.8500000001	543351.0900000001	527985.075	0	659759.31875	618265.42125	0	603979.11375	674045.62625	0	557424.0	623265.0625	762094.6375	613265.78
714	296.2583849016418	7.419971	0	729146.1	1302807.0	510120.26249999995	0.0	476821.4475	0	468861.13499999995	551379.39	474146.39	479496.505	0	449656.5	488065.76999999996	585374.07	517384.71	457193.26	491099.52	604129.0	354864.01	0	513026.21749999997	473915.4925	0	524088.2075	462853.5025	0	491346.40499999997	528894.12	534706.03	418936.865
715	502.31652903621085	7.4076357	0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0	0.0	0.0	0	0.0	0.0	0.0	0.0
716	318.2402869404549	7.440383	0	605259.1	1439413.9	527781.67375	0.0	461068.39625	0	529143.2625	526420.085	427899.8125	494236.98	0	552117.25	506169.275	506206.55	546633.62	392979.95	462819.675	676328.6799999999	312145.28	0	535234.59375	453615.47625	0	531908.1075	456941.9625	0	538398.4199999999	517164.9275	532070.7675	390066.025
717	203.1431344869532	7.4177127	0	605622.4	653403.9	569225.0	580274.8283333333	601848.165	0	577570.59	560879.4099999999	618576.855	585119.475	0	591667.63	563473.55	562301.8999999999	559456.9199999999	651392.65	585761.06	596650.6	573588.3500000001	0	607434.79	563638.375	0	600503.195	570569.97	0	598759.365	539690.635	616110.2150000001	587586.115
718	226.2165287900748	7.4338903	0	3772291.5	6126866.5	4363732.875	424822.1833333333	5241826.4	0	4092499.125	4634966.625	5297690.05	5185962.75	0	4074987.25	4110011.0	4765877.0	4504056.25	5441484.25	5153895.85	5321457.25	5050468.25	0	4881588.1875	4723971.0875	0	4900951.4375	4704607.8375	0	4135765.25	4591700.5	5627411.125	4856241.675
719	243.1355600670476	7.449428	0	591452.9	574578.7	561017.75625	483423.41333333333	566743.5175	0	542261.6575	579773.855	582015.8	551471.235	0	535452.22	549071.095	564837.78	594709.93	565518.3	598513.3	549100.85	553841.62	0	576870.51875	550890.755	0	553727.2875	574033.98625	0	567553.7625	554481.75	586187.275	547299.76
720	211.16931943837392	7.4847593	0	1842375.2	1858133.4	1696054.65	1748645.55	1747040.1875	0	1697118.275	1694991.025	1780068.35	1714012.025	0	1619900.6	1774335.9500000002	1675404.4500000002	1714577.6	1703599.55	1856537.15	1712412.1	1715611.95	0	1727497.325	1715597.5125	0	1677829.175	1765265.6625	0	1712041.025	1680068.275	1742953.625	1751126.75
