#Scan#	SpectrumFile	Annotation	OrigAnnotation	Protein	dbIndex	numMods	matchOrientation	startMass	Charge	MQScore	p-value	isDecoy	StrictEnvelopeScore	UnstrictEvelopeScore	CompoundName	Organism	FileScanUniqueID	FDR	LibraryName	mzErrorPPM	LibMetaData	Smiles	Inchi	LibSearchSharedPeaks	Abundance	ParentMassDiff	SpecMZ	ExactMass	LibrarySpectrumID
1147	spectra_filtered.mgf	*..*		:4774	3163	-1	0	282.28	1	0.872485	0	0	1464660.0	230190000.0	Spectral Match to 9-Octadecenamide, (Z)- from NIST14 M+H	GNPS-NIST14-MATCHES	temp/spectra_filtered.mgf1147	-1	GNPS-NIST14-MATCHES.mgf	2.81089				8	0	0.000793457	282.279	0	CCMSLIB00003137650
1134	spectra_filtered.mgf	*..*		:2385	699	-1	0	157.122	0	0.871081	0	0	598437.0	72218.1	Spectral Match to 4-Hydroxynonenal from NIST14 M+H	GNPS-NIST14-MATCHES	temp/spectra_filtered.mgf1134	-1	GNPS-NIST14-MATCHES.mgf	6260.67				6	0	0.983688	156.138	0	CCMSLIB00003135185
621	spectra_filtered.mgf	*..*		:301	14162	-1	0	165.076	1	0.8704	0	0	73527700.0	316988.0	Mannitol M+H-H2O	GNPS-LIBRARY	temp/spectra_filtered.mgf621	-1	GNPS-LIBRARY.mgf	1.38652				6	0	0.000228882	165.076	0	CCMSLIB00012176426
130	spectra_filtered.mgf	*..*		:53456	130407	-1	0	233.093	1	0.870079	0	0	134.447	22656900.0	1955548-88-5 [M-H]-	MSNLIB-NEGATIVE	temp/spectra_filtered.mgf130	-1	MSNLIB-NEGATIVE.mgf	5063.31				6	0	1.18022	234.273	0	CCMSLIB00012837044
1043	spectra_filtered.mgf	*..*		:3119	918	-1	0	265.216	1	0.868732	0	0	1253890.0	9559920.0	Spectral Match to 12(S)-Hydroxy-16-heptadecynoic acid from NIST14 M+H-H2O	GNPS-NIST14-MATCHES	temp/spectra_filtered.mgf1043	-1	GNPS-NIST14-MATCHES.mgf	7461.63				6	0	1.97894	263.237	0	CCMSLIB00003135404
117	spectra_filtered.mgf	*..*		:1719	2165	-1	0	196.076	1	0.8675	0	0	287535.0	1037940.0	acridone CollisionEnergy:102040 M+H	BERKELEY-LAB	temp/spectra_filtered.mgf117	-1	BERKELEY-LAB.mgf	648.714				7	0	0.127197	195.949	0	CCMSLIB00010104153
1353	spectra_filtered.mgf	*..*		:1948	4809	-1	0	536.165	1	0.86621	0	0	422790.0	2055910.0	Contaminants septum vial Thermo C4000-53 and C4000-54 serie M+H	GNPS-LIBRARY	temp/spectra_filtered.mgf1353	-1	GNPS-LIBRARY.mgf	1.82138				13	0	0.000976562	536.166	0	CCMSLIB00005436264
888	spectra_filtered.mgf	*..*		:4652	3896	-1	0	227.202	1	0.865709	0	0	636731.0	841383.0	Spectral Match to Myristoleic acid from NIST14 M+H	GNPS-NIST14-MATCHES	temp/spectra_filtered.mgf888	-1	GNPS-NIST14-MATCHES.mgf	4337.37				8	0	0.985458	226.217	0	CCMSLIB00003138383
1183	spectra_filtered.mgf	*..*		:6670	7116	-1	0	391.284	0	0.865424	0	0	91935400.0	559358.0	DEHP CollisionEnergy:102040 M+H	BERKELEY-LAB	temp/spectra_filtered.mgf1183	-1	BERKELEY-LAB.mgf	147.018				7	0	0.0575256	391.342	0	CCMSLIB00010109104
970	spectra_filtered.mgf	*..*		:1072	1180	-1	0	243.21	0	0.865108	0	0	25666.7	73847.3	Spectral Match to 12(13)-Epoxy-9Z-octadecenoic acid from NIST14 243.2	GNPS-NIST14-MATCHES	temp/spectra_filtered.mgf970	-1	GNPS-NIST14-MATCHES.mgf	3.07422				7	0	0.000747681	243.211	0	CCMSLIB00003135666
852	spectra_filtered.mgf	*..*		:4025	2274	-1	0	277.216	1	0.863178	0	0	2754480.0	74525.5	Spectral Match to 13S-Hydroxy-9Z,11E,15Z-octadecatrienoic acid from NIST14 M+H-H2O	GNPS-NIST14-MATCHES	temp/spectra_filtered.mgf852	-1	GNPS-NIST14-MATCHES.mgf	0.770601				8	0	0.000213623	277.216	0	CCMSLIB00003136761
717	spectra_filtered.mgf	*..*		:1830	20293	-1	0	289.141	1	0.86219	0	0	443.142	114644.0	(4aR,5S)-9,9a-dihydroxy-3,4a,5-trimethyl-5,6,7,8,8a,9-hexahydro-4H-benzo[f][1]benzofuran-2-one [M+Na]+	MONA	temp/spectra_filtered.mgf717	-1	MONA.mgf	2944.41				7	0	0.851349	288.29	0	CCMSLIB00004692893
1257	spectra_filtered.mgf	*..*		:26426	1124	-1	0	359.32	1	0.861543	0	0	8889190.0	258170.0	Spectral Match to Glycerol 1-stearate from NIST14 M+H	GNPS-NIST14-MATCHES	temp/spectra_filtered.mgf1257	-1	GNPS-NIST14-MATCHES.mgf	12.4				9	0	0.00445557	359.316	0	CCMSLIB00003135610
1133	spectra_filtered.mgf	*..*		:4774	3163	-1	0	282.28	0	0.860365	0	0	1464660.0	37890200.0	Spectral Match to 9-Octadecenamide, (Z)- from NIST14 M+H	GNPS-NIST14-MATCHES	temp/spectra_filtered.mgf1133	-1	GNPS-NIST14-MATCHES.mgf	4154.81				8	0	1.17282	283.453	0	CCMSLIB00003137650
722	spectra_filtered.mgf	*..*		:3553	2768	-1	0	460.424	1	0.859185	0	0	617610.0	10549300.0	spermidine-C20:1 M+Na	ECG-ACYL-AMIDES-C4-C24-LIBRARY	temp/spectra_filtered.mgf722	-1	ECG-ACYL-AMIDES-C4-C24-LIBRARY.mgf	335.649				6	0	0.154541	460.269	0	CCMSLIB00011436270
721	spectra_filtered.mgf	*..*		:29308	29308	-1	0	415.214	1	0.858447	0	0	146.948	9665330.0	ITD-1 [M]+	MSNLIB-POSITIVE	temp/spectra_filtered.mgf721	-1	MSNLIB-POSITIVE.mgf	5.95337				6	0	0.00247192	415.212	0	CCMSLIB00012326306
