cluster index	parent mass	RTMean	ATTRIBUTE_Group:GNPSGROUP:nan	ATTRIBUTE_Group:GNPSGROUP:BB	ATTRIBUTE_Group:GNPSGROUP:IAA	ATTRIBUTE_Group:GNPSGROUP:Pt	ATTRIBUTE_Group:GNPSGROUP:QC	ATTRIBUTE_Group:GNPSGROUP:wt	ATTRIBUTE_Group_detailed:GNPSGROUP:nan	ATTRIBUTE_Group_detailed:GNPSGROUP:Pt_1	ATTRIBUTE_Group_detailed:GNPSGROUP:Pt_2	ATTRIBUTE_Group_detailed:GNPSGROUP:wt_1	ATTRIBUTE_Group_detailed:GNPSGROUP:wt_2	ATTRIBUTE_Group_super_detailed:GNPSGROUP:nan	ATTRIBUTE_Group_super_detailed:GNPSGROUP:Pt_1A	ATTRIBUTE_Group_super_detailed:GNPSGROUP:Pt_1B	ATTRIBUTE_Group_super_detailed:GNPSGROUP:Pt_2A	ATTRIBUTE_Group_super_detailed:GNPSGROUP:Pt_2B	ATTRIBUTE_Group_super_detailed:GNPSGROUP:wt_1A	ATTRIBUTE_Group_super_detailed:GNPSGROUP:wt_1B	ATTRIBUTE_Group_super_detailed:GNPSGROUP:wt_2A	ATTRIBUTE_Group_super_detailed:GNPSGROUP:wt_2B	ATTRIBUTE_time_point:GNPSGROUP:nan	ATTRIBUTE_time_point:GNPSGROUP:0m	ATTRIBUTE_time_point:GNPSGROUP:20m	ATTRIBUTE_plant_extract:GNPSGROUP:nan	ATTRIBUTE_plant_extract:GNPSGROUP:A	ATTRIBUTE_plant_extract:GNPSGROUP:B	ATTRIBUTE_gene_time:GNPSGROUP:nan	ATTRIBUTE_gene_time:GNPSGROUP:Pt_0m	ATTRIBUTE_gene_time:GNPSGROUP:Pt_20m	ATTRIBUTE_gene_time:GNPSGROUP:wt_0m	ATTRIBUTE_gene_time:GNPSGROUP:wt_20m
414	236.0568594299006	4.28032	0	0.0	0.0	1011595.7125	326516.5333333333	961693.1625	0	1232456.875	790734.55	0.0	1923386.325	0	2464913.75	0.0	0.0	1581469.1	0.0	0.0	1931147.25	1915625.4	0	874273.625	1099015.25	0	1099015.25	874273.625	0	790734.55	1232456.875	957812.7	965573.625
415	234.27526761996492	4.272008	0	0.0	0.0	0.0	477726.5833333333	367208.75	0	0.0	0.0	0.0	734417.5	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1468835.0	0	0.0	367208.75	0	0.0	367208.75	0	0.0	0.0	0.0	734417.5
416	234.27974343727325	4.2906857	0	0.0	0.0	1501955.15	1465015.5833333333	1060115.0625	0	2481886.25	522024.05	1199322.25	920907.875	0	2178568.5	2785204.0	0.0	1044048.1	1499528.5	899116.0	0.0	1841815.75	0	1481665.9375	1080404.275	0	919524.25	1642545.9625	0	843101.75	2160808.55	2120230.125	0.0
417	236.05542467508883	4.2926235	0	0.0	0.0	675567.0625	2486572.533333333	1221057.35	0	833952.0	517182.125	1484302.0	957812.7	0	0.0	1667904.0	1034364.25	0.0	1531956.75	1436647.25	0.0	1915625.4	0	1255044.1625	641580.25	0	641580.25	1255044.1625	0	833952.0	517182.125	1676136.325	765978.375
418	236.0615909426067	4.3340664	0	0.0	0.0	379092.15	334153.0	187528.75	0	0.0	758184.3	0.0	375057.5	0	0.0	0.0	1516368.6	0.0	0.0	0.0	0.0	750115.0	0	187528.75	379092.15	0	379092.15	187528.75	0	0.0	758184.3	375057.5	0.0
419	1026.512189290889	4.3975973	0	0.0	0.0	0.0	120918.76000000001	719177.72	0	0.0	0.0	1438355.44	0.0	0	0.0	0.0	0.0	0.0	1421054.83	1455656.05	0.0	0.0	0	252656.67	466521.05000000005	0	355263.7075	363914.0125	0	0.0	0.0	505313.34	933042.1000000001
420	234.27306376806536	4.388445	0	0.0	0.0	381580.4625	818536.1833333332	644820.425	0	0.0	763160.925	301936.5	987704.35	0	0.0	0.0	1526321.85	0.0	0.0	603873.0	0.0	1975408.7	0	365385.9125	661014.975	0	381580.4625	644820.425	0	293363.725	469797.2	437408.1	852232.75
421	273.1209091571609	4.49369	0	3171372.5	0.0	2350499.6125	1652377.5333333332	2547395.875	0	1979630.4	2721368.825	2267927.75	2826864.0	0	1262710.4	2696550.4	2750045.8	2692691.85	1595200.25	2940655.25	2784791.0	2868937.0	0	2802336.725	2095558.7625	0	2098186.8625	2799708.625	0	2699195.95	2001803.275	2905477.5	2189314.25
422	491.3052869760727	4.4866486	0	0.0	0.0	4876237.0625	3351203.5833333335	5906294.8125	0	4048754.75	5703719.375	5897350.5	5915239.125	0	2599227.75	5498281.75	5842218.0	5565220.75	5923232.75	5871468.25	6006161.0	5824317.25	0	5695190.375	5087341.5	0	5092709.875	5689822.0	0	5470215.5	4282258.625	5920165.25	5892424.375
423	236.0624073673348	4.436991	0	2421354.5	0.0	237819.9	348309.5266666667	148016.725	0	194921.175	280718.625	296033.45	0.0	0	389842.35	0.0	561437.25	0.0	0.0	592066.9	0.0	0.0	0	237819.9	148016.725	0	237819.9	148016.725	0	475639.8	0.0	0.0	296033.45
424	236.0567071181901	4.4728665	0	0.0	0.0	121331.95	330569.06666666665	0.0	0	242663.9	0.0	0.0	0.0	0	0.0	485327.8	0.0	0.0	0.0	0.0	0.0	0.0	0	121331.95	0.0	0	0.0	121331.95	0	242663.9	0.0	0.0	0.0
425	236.05592202026887	4.4817624	0	1320326.0	0.0	436227.345	330569.06666666665	462596.5	0	249109.765	623344.925	0.0	925193.0	0	498219.53	0.0	541019.75	705670.1	0.0	0.0	1181112.1	669273.9	0	555087.845	343736.0	0	555087.845	343736.0	0	519619.64	352835.05	590556.05	334636.95
426	374.22604486192256	4.5648108	0	1181267.1	0.0	1077028.3375	1057623.0333333332	1042684.6000000001	0	1056925.55	1097131.125	998991.035	1086378.165	0	1049900.15	1063950.9500000002	1055359.85	1138902.4	1029414.15	968567.9199999999	1065304.58	1107451.75	0	1050295.78	1069417.1575	0	1049994.6825	1069718.255	0	1065069.875	1088986.8	1035521.685	1049847.5150000001
427	491.3052930433704	4.567648	0	7263681.0	0.0	5467914.75	5643513.916666667	5617673.3125	0	5401134.875	5534694.625	5531347.625	5703999.0	0	5513101.75	5289168.0	5352352.75	5717036.5	5607454.5	5455240.75	5612601.75	5795396.25	0	5455281.0	5630307.0625	0	5521377.6875	5564210.375	0	5308604.0	5627225.5	5601958.0	5633388.625
428	234.2735573123868	4.526297	0	0.0	0.0	141951.45	524996.8833333333	156557.725	0	283902.9	0.0	0.0	313115.45	0	0.0	567805.8	0.0	0.0	0.0	0.0	0.0	626230.9	0	141951.45	156557.725	0	0.0	298509.17500000005	0	283902.9	0.0	0.0	313115.45
429	273.12095911755256	4.609745	0	3167272.8	0.0	3126882.075	3027865.983333333	2707091.3375	0	3052315.225	3201448.925	2273867.8	3140314.875	0	3101398.35	3003232.1	3066249.85	3336648.0	1440660.0	3107075.6	3038296.15	3242333.6	0	3090133.325	2743840.0875	0	2661651.0875	3172322.325	0	3132064.7750000004	3121699.375	3048201.875	2365980.8
430	605.4026014491909	4.570283	0	0.0	0.0	71444.2625	746712.7000000001	0.0	0	142888.525	0.0	0.0	0.0	0	285777.05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	71444.2625	0	71444.2625	0.0	0	0.0	142888.525	0.0	0.0
