CLUSTERID1	CLUSTERID2	ComponentIndex	Cosine	DeltaMZ
606	619	3	0.9759	119.049
616	619	3	0.9639	-119.049
601	616	3	0.9639	1.000
606	616	3	0.9831	238.099
608	622	3	0.9222	476.198
622	629	3	0.9382	-1.001
128	134	3	0.8069	193.132
129	134	3	0.9039	149.105
134	136	3	0.9216	88.052
134	587	3	0.7136	-203.923
134	655	3	0.7078	-205.923
593	646	3	0.94	-238.099
593	650	3	0.9751	-0.000
593	657	3	0.8613	238.099
675	681	3	0.9052	-106.033
681	682	3	0.9074	84.051
681	697	3	0.9026	-0.000
601	606	3	0.964	-237.099
675	682	3	0.8821	-21.982
682	697	3	0.8953	-84.051
587	657	3	0.8965	31.937
650	657	3	0.8695	238.099
655	657	3	0.8721	33.938
646	650	3	0.944	238.098
128	129	3	0.8253	44.027
129	136	3	0.849	237.157
587	655	3	0.8865	-2.001
675	697	3	0.8856	-106.034
601	608	3	0.9834	-238.598
75	77	3	0.9446	2.016
79	84	4	0.8142	15.019
82	84	4	0.9051	14.016
37	49	4	0.7815	28.032
79	82	4	0.8096	1.003
49	82	4	0.7141	168.188
339	375	5	0.9308	-312.135
350	375	5	0.9704	-77.977
351	375	5	0.9685	-195.056
371	375	5	0.9402	234.158
374	375	5	0.9607	117.079
375	377	5	0.9309	-312.135
375	381	5	0.9425	234.158
375	382	5	0.943	-195.057
375	393	5	0.972	77.978
375	399	5	0.9572	195.057
325	349	5	0.7632	116.077
325	361	5	0.785	-1.002
343	354	5	0.9295	117.079
354	381	5	0.9039	-312.136
354	388	5	0.8834	-234.158
354	426	5	0.8631	-21.982
354	431	5	0.8893	-21.982
350	393	5	0.9714	0.000
351	393	5	0.9539	-117.079
371	393	5	0.9484	312.135
374	393	5	0.9705	195.056
377	393	5	0.9489	390.113
378	393	5	0.9493	-39.101
382	393	5	0.9476	273.034
393	399	5	0.9522	117.079
350	374	5	0.9598	-195.056
351	374	5	0.939	-312.135
371	374	5	0.9167	117.079
374	377	5	0.9557	-195.056
374	378	5	0.9289	234.158
374	382	5	0.9505	-77.978
374	399	5	0.9344	312.135
349	361	5	0.8239	-117.079
349	365	5	0.7677	1.002
339	343	5	0.8936	117.079
343	381	5	0.9218	-195.057
343	388	5	0.9138	-117.079
343	422	5	0.8855	-21.982
343	427	5	0.8701	-21.982
343	433	5	0.9087	-21.982
343	436	5	0.8642	-21.982
