formulaRank	molecularFormula	adduct	precursorFormula	ZodiacScore	SiriusScoreNormalized	SiriusScore	TreeScore	IsotopeScore	numExplainedPeaks	explainedIntensity	medianMassErrorFragmentPeaks(ppm)	medianAbsoluteMassErrorFragmentPeaks(ppm)	massErrorPrecursor(ppm)	lipidClass	ionMass	retentionTimeInSeconds	retentionTimeInMinutes	formulaId	alignedFeatureId	compoundId	mappingFeatureId	overallFeatureQuality
1	C10H22N2O6S	[M + Na]+	C10H22N2NaO6S+	1.000	1.000	174.799	174.799	0.000	35	0.671	2.702	2.702	-0.181		321.109	43	0.710	839403746285299925	839403598960365723	839403598960365722	143	
1	C20H20O8	[M + H]+	C20H21O8+	0.624	0.500	128.322	128.322	0.000	43	0.879	1.649	1.649	0.658		389.123	43	0.710	839403765134502711	839403598364774519	839403598364774518	134	
1	C16H19FN4O5	[M + Na]+	C16H19FN4NaO5+	0.365	0.212	60.027	60.027	0.000	33	0.621	-1.012	1.514	0.466		389.123	43	0.718	839403792976293031	839403599493042363	839403599488848058	151	
1	C8H13ClFO4	[M - H2O + H]+	C8H12ClFO3+	0.758	0.500	169.510	169.510	0.000	23	0.501	6.705	6.705	-85742.517		210.046	43	0.719	839404237207624555	839403598591266951	839403598591266950	138	
1	C13H21NO11Si	[M + Na]+	C13H21NNaO11Si+	0.545	0.548	72.847	70.505	2.342	34	0.799	-4.403	4.403	-1.860		418.077	43	0.719	839404115740578899	839403598746456207	839403598742261902	140	
1	C7H12N2O3	[M + K]+	C7H12KN2O3+	1.000	1.000	162.639	162.639	0.000	26	0.506	-2.025	4.656	-8.199		211.046	43	0.721	839403718498034244	839403598511575171	839403598511575170	137	
1	C5H13N3O3	[M + K]+	C5H13KN3O3+	0.987	0.998	131.420	130.331	1.090	25	0.440	6.760	6.760	5.002		202.060	43	0.722	839403932936026282	839403598826147987	839403598821953682	141	
1	C7H16O4S2	[M - H2O + H]+	C7H15O3S2+	0.411	0.246	3.104	3.104	0.000	1	0.053	2.187	2.187	-85336.849		211.046	43	0.724	839403719907320461	839403599560151231	839403599560151230	152	
1	C12H6FN3O	[M - H2O + H]+	C12H5FN3+	0.992	0.085	0.464	0.464	0.000	1	0.002	0.752	1.179	-85746.436		210.046	43	0.724	839404148175132129	839403599685980359	839403599685980358	154	
1	C2H2O4S	[M + Na]+	C2H2NaO4S+	0.481	0.727	21.121	21.121	0.000	5	0.140	5.342	5.342	1.309		144.957	44	0.726	839404255784197144	839403597748211779	839403597744017474	121	
1	C10H22N2O6S	[M + Na]+	C10H22N2NaO6S+	1.000	1.000	32.249	32.249	0.000	19	0.734	0.145	0.958	-0.290		321.109	44	0.727	839404235156609865	839403597865652303	839403597865652302	124	
1	C6H11N3O8	[M + K]+	C6H11KN3O8+	0.129	0.240	4.114	4.114	0.000	1	0.080	-0.885	1.034	-1.823		292.017	45	0.751	839404260657978463	839403599031668895	839403599027474590	144	
1	C7H16O5P	[M - H2O + H]+	C7H15O4P+	0.852	0.376	6.159	6.159	0.000	3	0.308	1.891	1.891	-92799.076		194.071	45	0.752	839404144962295210	839403598406717563	839403598406717562	135	
1	C3H9OPS	[M + K]+	C3H9KOPS+	0.906	0.934	8.332	8.332	0.000	2	0.012	-2.141	2.141	-4.360		162.974	45	0.756	839404269503765641	839403599090389155	839403599090389154	145	
1	C5H11NO2	[M + K]+	C5H11KNO2+	0.587	0.611	7.350	7.350	0.000	2	0.005	3.119	3.119	0.021		156.042	46	0.769	839404111210730439	839403599748894923	839403599748894922	155	
1	C6H12O13	[M + Na]+	C6H12NaO13+	0.160	0.486	3.933	3.933	0.000	0	0.000	1.123	1.123	0.933		315.017	47	0.778	839403741956778076	839403599224606891	839403599220412586	147	
1	C14H14O5S	[M - H2O + H]+	C14H13O4S+	0.155	0.132	4.156	4.156	0.000	3	0.095	1.062	2.144	-65006.429		277.053	47	0.782	839404111026181054	839403599358824627	839403599354630322	149	
1	C9H14N2O6S2	[M - H2O + H]+	C9H13N2O5S2+	0.435	0.328	14.271	14.271	0.000	7	0.244	-2.971	3.837	-61466.070		293.025	47	0.782	839404183822522395	839403599430127799	839403599425933494	150	
1	C13H18O3	[M + K]+	C13H18KO3+	0.274	0.357	6.720	6.720	0.000	2	0.007	-3.287	3.287	-3.323		261.088	47	0.784	839404202499758395	839403599623065795	839403599623065794	153	
1	C15H26N2O11	[M + K]+	C15H26KN2O11+	0.870	0.505	131.002	131.002	0.000	21	0.657	4.889	4.889	2.232		449.118	48	0.792	839404344736997021	839403599291715759	839403599291715758	148	
1	C10H22N2O4	[M + K]+	C10H22KN2O4+	1.000	0.148	10.625	10.625	0.000	3	0.117	-0.168	0.417	-0.202		273.121	48	0.801	839404171998779186	839403599950221527	839403599950221526	158	
1	C10H22N2O6S	[M + Na]+	C10H22N2NaO6S+	1.000	1.000	50.567	50.567	0.000	20	0.717	0.055	0.901	-0.041		321.109	48	0.803	839404195788871884	839403600143159523	839403600138965218	161	
1	C5H9N3O5S2	[M - H2O + H]+	C5H8N3O4S2+	0.884	0.228	72.944	72.944	0.000	19	0.270	2.191	4.021	-75673.515		237.996	50	0.837	839404223047654063	839403600071856351	839403600071856350	160	
1	C18H38N10O6	[M + H]+	C18H39N10O6+	0.503	0.317	24.059	24.059	0.000	15	0.808	0.995	1.158	0.905		491.305	50	0.837	839404136397526283	839403599824392399	839403599820198094	156	
1	C7H14N2O7S	[M - H2O + H]+	C7H13N2O6S+	0.748	0.319	32.190	32.190	0.000	9	0.170	0.416	2.291	-71170.075		253.050	51	0.843	839404276042685590	839403599887306963	839403599883112658	157	
1	C4H5ClF2O2	[M + Na]+	C4H5ClF2NaO2+	0.928	0.962	30.481	30.481	0.000	6	0.237	-3.428	3.428	2.021		180.984	53	0.886	839404125458781380	839403600201879783	839403600201879782	162	
1	C10H22N2O4	[M + K]+	C10H22KN2O4+	1.000	0.262	12.638	12.638	0.000	4	0.110	-0.191	0.870	-0.147		273.121	55	0.924	839404194513803407	839403600365457651	839403600365457650	165	
1	C6H13NO7S	[M + K]+	C6H13KNO7S+	1.000	1.000	26.626	26.626	0.000	9	0.178	0.880	1.131	-4.205		282.003	56	0.927	839404147722147260	839403600264794347	839403600264794346	163	
1	C18H38N10O6	[M + H]+	C18H39N10O6+	0.483	0.326	31.883	31.883	0.000	20	0.822	0.645	0.936	0.997		491.305	58	0.972	839404167104026342	839403600403206391	839403600399012086	166	
1	C15H26N2O11	[M + K]+	C15H26KN2O11+	0.881	0.558	70.799	70.799	0.000	14	0.629	4.018	4.018	2.298		449.118	58	0.974	839404286532639984	839403600478703871	839403600478703870	168	
1	C12H6FN3O	[M - H2O + H]+	C12H5FN3+	0.991	0.103	0.882	0.882	0.000	1	0.005	0.704	1.132	-85746.462		210.046	58	0.974	839404221365738122	839403600327708911	839403600323514606	164	
1	C13H18BFO5	[M - H2O + H]+	C13H17BFO4+	0.910	0.422	41.071	41.071	0.000	7	0.218	-0.089	0.198	-67678.961		266.123	60	0.996	839403995879948811	839403600512258307	839403600512258306	169	
1	C8H12N2O4	[M - H2O + H]+	C8H11N2O3+	0.579	0.333	122.773	122.773	0.000	17	0.255	7.498	7.498	-98374.297		183.077	60	0.996	839404122153669782	839403600596144395	839403600596144394	171	
1	CHN2O3S	[M + Na]+	CHN2NaO3S+	1.000	1.000	9.844	9.844	0.000	3	0.076	-5.341	5.341	-6.450		143.959	61	1.011	839404263044537451	839403600558395655	839403600558395654	170	
1	C16H15F2N5O3S	[M + Na]+	C16H15F2N5NaO3S+	0.460	0.425	85.650	85.650	0.000	35	0.633	0.252	1.548	3.020		418.077	62	1.036	839403809682206175	839403600705196311	839403600705196310	174	
1	C6H13NO7S	[M + K]+	C6H13KNO7S+	1.000	0.999	26.127	26.127	0.000	9	0.174	0.785	1.109	-4.241		282.003	62	1.040	839404122526962858	839403600633893135	839403600629698830	172	
1	CH4Cl2N2O3	[M - H2O + H]+	CH3Cl2N2O2+	0.710	0.440	15.662	15.662	0.000	5	0.020	4.569	4.569	-124246.026		144.957	63	1.046	839404210670262687	839403600667447571	839403600667447570	173	
1	C5H12FNO2Si	[M + H3N + H]+	C5H16FN2O2Si+	0.520	0.500	56.838	56.838	0.000	13	0.107	8.985	8.985	0.689		183.096	67	1.120	839404112586462187	839403600742945051	839403600742945050	175	
1	C8H11FO2	[M - H2O + H]+	C8H10FO+	0.589	0.230	33.399	33.399	0.000	5	0.092	7.993	7.993	-127666.276		141.072	67	1.123	839403744444000422	839403600818442531	839403600818442530	177	
1	CH4Cl2N2O3	[M + H]+	CH5Cl2N2O3+	0.767	0.416	21.036	21.036	0.000	4	0.132	1.621	2.992	1.818		162.967	67	1.124	839403735380109228	839403601044934971	839403601044934970	183	
1	C10H25NO3Si	[M + Na]+	C10H25NNaO3Si+	0.450	0.589	53.797	53.797	0.000	13	0.264	-0.876	2.176	2.941		258.150	70	1.168	839403728799245693	839403600893940011	839403600893940010	179	
1	C10H22N2O4	[M + K]+	C10H22KN2O4+	1.000	0.203	14.476	14.476	0.000	6	0.110	-0.078	0.870	-0.129		273.121	70	1.170	839404167649285904	839403600856191271	839403600856191270	178	
1	C5H12FNO2Si	[M + H3N + H]+	C5H16FN2O2Si+	0.524	0.500	55.700	55.700	0.000	13	0.098	9.206	9.206	0.607		183.096	70	1.174	839403710730182600	839403601195929931	839403601195929930	187	
1	C6H13NO7S	[M + K]+	C6H13KNO7S+	1.000	1.000	27.225	27.225	0.000	9	0.175	0.630	0.934	-4.258		282.003	71	1.179	839404267310144635	839403600969437491	839403600969437490	181	
1	C19H38N2O7S	[M + K]+	C19H38KN2O7S+	0.606	0.324	26.755	26.755	0.000	19	0.792	0.235	2.364	3.750		477.205	71	1.186	839404291330923809	839403601007186231	839403601007186230	182	
1	C10H22N2O4	[M + K]+	C10H22KN2O4+	1.000	0.203	14.607	14.607	0.000	6	0.122	-0.078	0.870	-0.147		273.121	71	1.191	839403733895325483	839403601120432451	839403601120432450	185	
1	C8H12N2O4	[M - H2O + H]+	C8H11N2O3+	0.571	0.333	120.951	120.951	0.000	17	0.235	7.155	7.155	-98374.357		183.077	72	1.200	839404142575736173	839403601162375495	839403601158181190	186	
1	C18H38N10O6	[M + H]+	C18H39N10O6+	0.517	0.325	28.534	28.534	0.000	17	0.822	0.728	1.141	0.986		491.305	73	1.211	839403813360610854	839403601082683711	839403601082683710	184	
1	C8H11FO2	[M - H2O + H]+	C8H10FO+	0.535	0.174	3.327	3.327	0.000	1	0.001	6.396	6.396	-127666.355		141.072	74	1.227	839404230106667787	839403600931688751	839403600931688750	180	
1	C10H22N2O4	[M + Na]+	C10H22N2NaO4+	1.000	0.973	24.897	19.289	5.608	2	0.949	0.032	0.038	-0.108		257.147	76	1.274	839404220921141873	839403601237872975	839403601237872974	188	
1	C10H16BNO5	[M + H3N + H]+	C10H20BN2O5+	0.556	0.329	56.624	56.624	0.000	20	0.172	0.340	3.144	2.866		258.150	78	1.294	839404104671810296	839403601313370455	839403601313370454	190	
1	C6H13NO7S	[M + K]+	C6H13KNO7S+	1.000	1.000	27.285	27.285	0.000	9	0.174	0.591	0.861	-4.276		282.003	78	1.297	839404249551461360	839403601397256543	839403601397256542	192	
1	C5H12FNO2Si	[M + H3N + H]+	C5H16FN2O2Si+	0.522	0.500	55.869	55.869	0.000	13	0.095	9.746	9.746	0.334		183.096	81	1.355	839403720133812924	839403601502114155	839403601502114154	195	
1	C7H17O6P	[M + K]+	C7H17KO6P+	1.000	0.980	39.413	39.413	0.000	12	0.223	0.526	2.076	-2.558		267.039	84	1.395	839403722692338652	839403601355313499	839403601355313498	191	
1	C6H15F2N2OS	[M + Na]+	C6H15F2N2NaOS+	0.803	0.758	12.679	12.679	0.000	9	0.103	1.397	5.909	-2.170		224.076	85	1.408	839403763670690545	839403601468559719	839403601468559718	194	
1	C10H16BNO5	[M + H3N + H]+	C10H20BN2O5+	0.751	0.319	46.101	46.101	0.000	17	0.169	0.380	3.583	2.362		258.150	87	1.443	839403928653641772	839403601539862895	839403601539862894	196	
1	C10H22N2O4	[M + Na]+	C10H22N2NaO4+	1.000	1.000	56.887	56.887	0.000	15	0.413	-0.471	1.136	-0.128		257.147	87	1.452	839403728069436742	839403601430810979	839403601430810978	193	
1	C7H17O6P	[M + K]+	C7H17KO6P+	1.000	0.984	45.430	45.430	0.000	13	0.230	0.771	1.868	-2.670		267.039	91	1.512	839403803793403272	839403601615360375	839403601611166070	198	
1	C6H13NO7S	[M + K]+	C6H13KNO7S+	1.000	0.949	20.085	20.085	0.000	7	0.160	0.421	0.630	-4.258		282.003	91	1.515	839403729134790055	839403601833464207	839403601833464206	204	
1	C5H7FO	[M + H3N + H]+	C5H11FNO+	0.830	0.333	55.032	55.032	0.000	8	0.398	6.728	9.804	-7.442		120.081	92	1.535	839403715478135083	839403601648914811	839403601648914810	199	
1	C13H18BFO5	[M - H2O + H]+	C13H17BFO4+	0.923	0.442	42.454	42.454	0.000	7	0.246	0.030	0.199	-67679.182		266.123	92	1.536	839403736210581451	839403601757966727	839403601757966726	202	
1	C24H47NO9	[M + H]+	C24H48NO9+	0.266	0.231	18.977	16.041	2.936	1	0.775	3.417	3.417	3.199		494.334	93	1.552	839403733702387482	839403601720217987	839403601720217986	201	
1	C15H33N3O6	[M + Na]+	C15H33N3NaO6+	1.000	0.605	23.215	19.945	3.270	2	0.615	-0.052	0.193	-0.097		374.226	93	1.553	839403731789784653	839403601942516123	839403601942516122	207	
1	C10H25NO3Si	[M + Na]+	C10H25NNaO3Si+	0.855	0.335	20.777	20.777	0.000	3	0.936	4.179	4.179	2.050		258.150	94	1.560	839403730078508516	839403601795715467	839403601795715466	203	
1	C7H17O6P	[M + K]+	C7H17KO6P+	1.000	0.969	38.440	38.440	0.000	12	0.220	0.439	2.014	-2.614		267.039	95	1.575	839403747061246284	839403601682469247	839403601682469246	200	
1	C10H22N2O4	[M + Na]+	C10H22N2NaO4+	1.000	1.000	50.194	50.194	0.000	12	0.387	-0.735	1.060	-0.070		257.147	95	1.587	839403722193216423	839403601871212947	839403601871212946	205	
1	C10H22N2O4	[M + Na]+	C10H22N2NaO4+	1.000	0.969	24.793	19.238	5.555	2	0.964	-0.066	0.085	-0.031		257.147	100	1.665	839403734226675519	839403601984459167	839403601984459166	208	
1	C7H15NO8	[M - H2O + H]+	C7H14NO7+	0.766	0.329	28.688	28.688	0.000	5	0.244	0.667	1.420	-80378.760		224.076	101	1.682	839403736663566317	839403602089316779	839403602089316778	211	
1	C13H18BFO5	[M - H2O + H]+	C13H17BFO4+	0.915	0.499	38.755	38.755	0.000	12	0.107	0.525	1.152	-67679.082		266.123	103	1.722	839403753361091028	839403602018013603	839403602018013602	209	
1	C11H25N7O6	[M - H2O + H]+	C11H24N7O5+	0.341	0.331	57.135	57.135	0.000	24	0.685	0.468	0.721	-53893.831		334.183	103	1.723	839403726102308049	839403602055762343	839403602055762342	210	
1	C23H43N8O5	[M - H2O + H]+	C23H42N8O4+	0.220	0.204	53.931	53.931	0.000	30	0.855	0.432	1.111	-36430.710		494.334	110	1.842	839403734428002177	839403602127065519	839403602127065518	212	
1	C11H19N2O4	[M + Na]+	C11H19N2NaO4+	0.991	1.000	49.336	49.336	0.000	13	0.203	-0.557	0.797	-2.716		266.123	111	1.853	839403728681805155	839403602160619955	839403602160619954	213	
1	C31H52N6O6	[M + H]+	C31H53N6O6+	0.473	0.265	24.661	21.284	3.377	6	0.728	0.230	0.429	0.826		605.403	116	1.939	839403726211359973	839403602198368695	839403602198368694	214	
1	C26H43N5O5	[M - H2O + H]+	C26H42N5O4+	0.882	0.333	47.579	44.031	3.548	11	0.420	0.824	0.824	-36882.285		488.323	117	1.944	839403726458823938	839403602236117435	839403602236117434	215	
1	C11H11NO3	[M - H2O + H]+	C11H10NO2+	0.328	0.144	16.211	16.211	0.000	3	0.010	0.009	0.277	-95764.707		188.071	119	1.984	839403741919029321	839403602278060479	839403602278060478	216	
1	C12H26O6	[M + H3N + H]+	C12H30NO6+	1.000	1.000	66.111	66.111	0.000	14	0.192	0.557	0.557	-0.190		284.207	121	2.014	839403716002423124	839403602315809219	839403602315809218	217	
1	C29H52N8O9	[M - H2O + H]+	C29H51N8O8+	0.523	0.139	9.342	6.616	2.726	2	0.116	3.131	3.131	-28165.580		639.384	122	2.026	839403716111475066	839403602391306699	839403602387112394	219	
1	C14H26N6O3	[M - H2O + H]+	C14H25N6O2+	0.429	0.332	43.988	43.988	0.000	19	0.253	0.302	1.017	-58244.145		309.205	122	2.031	839403732616062629	839403602349363655	839403602349363654	218	
1	C14H28BN3O8	[M + H3N + H]+	C14H32BN4O8+	0.954	0.263	63.250	63.250	0.000	29	0.827	0.188	1.642	-1.642		394.234	122	2.039	839403740954339374	839403602462609875	839403602462609874	221	
1	C25H42N4O7	[M + Na]+	C25H42N4NaO7+	0.981	0.998	44.131	44.131	0.000	23	0.733	0.349	0.599	0.881		533.295	123	2.053	839403749481359706	839403602424861135	839403602424861134	220	
1	C31H56N8O10	[M - H2O + H]+	C31H55N8O9+	0.369	0.329	53.158	53.158	0.000	27	0.726	0.425	0.682	-26350.658		683.411	125	2.091	839403788832320559	839403602500358615	839403602500358614	222	
1	C34H58N6O7	[M - H2O + H]+	C34H57N6O6+	0.385	0.153	46.422	46.422	0.000	27	0.763	0.435	0.467	-27904.032		645.434	126	2.093	839404162511263429	839403602571661791	839403602571661790	224	
1	C10H24B6N2O5Si	[M - H2O + H]+	C10H23B6N2O4Si+	0.336	0.333	75.437	75.437	0.000	37	0.872	3.538	3.538	-55720.818		323.220	127	2.122	839403724089041953	839403602533913051	839403602533913050	223	
1	C25H45NO8	[M + H]+	C25H46NO8+	0.324	0.324	75.034	75.034	0.000	24	0.665	0.545	0.777	3.054		488.323	131	2.185	839404105183515404	839403602609410531	839403602605216226	225	
1	C37H60N8O10	[M + H3N + H]+	C37H64N9O10+	0.043	0.073	1.764	1.764	0.000	0		2.670	2.670	2.586		794.479	131	2.192	839403758037740147	839403602647159271	839403602647159270	226	
1	C5O3S8	[M + Na]+	C5NaO3S8+	0.262	0.230	-2.736	-2.736	0.000	0	0.000	3.830	3.830	3.743		386.752	132	2.199	839404174062376793	839403602680713707	839403602680713706	227	
1	C16H28N3O4	[M - H2O + H]+	C16H27N3O3+	0.204	0.271	43.522	43.522	0.000	17	0.219	0.307	0.332	-58248.624		309.205	133	2.221	839403720947508013	839403602831708667	839403602831708666	231	
1	C16H18O9	[M + Na]+	C16H18NaO9+	0.938	0.979	16.345	12.474	3.870	3	0.475	-1.172	1.172	-0.034		377.084	134	2.229	839403723732526090	839403602793959927	839403602793959926	230	
1	C16H18O9	[M + H]+	C16H19O9+	0.505	0.495	49.045	45.286	3.758	5	0.969	-0.036	0.782	-0.109		355.102	134	2.230	839403721643762531	839403602756211187	839403602756211186	229	
1	C9H8O4	[M - H2O + H]+	C9H7O3+	0.898	0.500	78.798	75.676	3.122	9	0.780	3.554	3.554	-110467.650		163.039	134	2.239	839403730284029449	839403602718462447	839403602718462446	228	
1	C13H18BCl2FO4	[M + H3N + H]+	C13H22BCl2FNO4+	0.337	0.332	57.134	57.134	0.000	30	0.751	0.025	0.920	-3.000		355.102	134	2.241	839404190566963284	839403603012063759	839403603012063758	236	
1	C14H30O7	[M + H3N + H]+	C14H34NO7+	0.998	0.566	64.234	64.234	0.000	16	0.511	0.357	0.450	-0.377		328.233	135	2.250	839403724600747090	839403602865263103	839403602865263102	232	
1	C27H55FN8O10	[M - H2O + H]+	C27H54FN8O9+	0.258	0.006	0.055	-0.538	0.594	1	0.096	-0.232	1.540	-27563.152		653.400	136	2.275	839403718334456354	839403602940760583	839403602936566278	234	
1	C37H63N7O8	[M - H2O + H]+	C37H62N7O7+	0.415	0.333	58.362	58.362	0.000	33	0.750	0.271	0.568	-25137.169		716.471	137	2.282	839403755965753912	839403602974315019	839403602974315018	235	
1	C32H52N6O6	[M - H2O + H]+	C32H51N6O5+	0.416	0.333	54.689	54.689	0.000	31	0.712	0.253	0.539	-30047.401		599.392	138	2.292	839403753705023982	839403602903011843	839403602898817538	233	
1	C9H8O4	[M - H2O + H]+	C9H7O3+	0.718	0.500	81.840	78.599	3.241	12	0.811	2.712	2.712	-110467.650		163.039	139	2.310	839403729432585677	839403603054006803	839403603049812498	237	
1	C40H59N7O7	[M + H]+	C40H60N7O7+	0.809	0.806	16.472	10.747	5.725	9	0.193	-1.473	1.941	-2.603		750.453	139	2.312	839403718481257021	839403603091755543	839403603091755542	238	
1	C34H58N6O7	[M - H2O + H]+	C34H57N6O6+	0.393	0.333	94.444	94.444	0.000	36	0.817	0.187	0.463	-27903.937		645.434	140	2.330	839403735472383930	839403603129504283	839403603129504282	240	
1	C48H74N2O10	[M + Na]+	C48H74N2NaO10+	0.957	0.935	51.663	51.663	0.000	26	0.616	0.063	0.982	-2.678		861.521	143	2.383	839403802241510744	839403603276304939	839403603276304938	244	
1	C26H40N4O6	[M + Na]+	C26H40N4NaO6+	0.995	0.998	90.649	90.649	0.000	31	0.695	0.130	0.859	0.729		527.284	144	2.392	839403786181520410	839403603167253023	839403603167253022	241	
1	C3HO4PS7	[M + Na]+	C3HNaO4PS7+	0.252	0.309	-2.310	-2.310	0.000	0	0.000	-1.098	1.098	-1.116		378.755	144	2.393	839403819220053681	839403603238556199	839403603238556198	243	
1	C22H47N2O7P	[M + Na]+	C22H47N2NaO7P+	1.000	1.000	93.583	93.583	0.000	32	0.706	0.110	1.142	2.030		505.302	144	2.395	839403844478152636	839403603205001763	839403603200807458	242	
1	C2HO3P3S5	[M + K]+	C2HKO3P3S5+	0.468	0.535	-2.665	-2.665	0.000	0	0.000	4.264	4.264	4.176		364.739	146	2.427	839403766266964807	839403603309859375	839403603309859374	246	
1	C13H28N4O4	[M + Na]+	C13H28N4NaO4+	1.000	1.000	91.748	91.748	0.000	26	0.641	0.025	0.256	2.854		327.201	147	2.449	839403764635380486	839403603389551159	839403603389551158	248	
1	NO2PS8	[M + Na]+	NNaO2PS8+	0.586	0.603	-5.361	-5.361	0.000	0	0.000	3.085	3.085	3.054		355.734	149	2.475	839403744926345400	839403603347608115	839403603347608114	247	
1	C3H2NPS9	[M + H]+	C3H3NPS9+	0.175	0.171	-5.189	-5.189	0.000	0	0.000	-4.565	4.565	-4.442		371.747	149	2.475	839403754678102529	839403603423105595	839403603423105594	249	
1	C41H74N8O9	[M + K]+	C41H74KN8O9+	1.000	1.000	85.333	85.333	0.000	35	0.696	0.039	1.009	0.256		861.521	151	2.518	839403846751465472	839403603506991683	839403603506991682	252	
1	C22H39NO5	[M + Na]+	C22H39NNaO5+	0.983	0.983	101.866	101.866	0.000	21	0.368	0.825	1.215	2.441		420.273	151	2.520	839403745647765700	839403603469242943	839403603469242942	251	
1	C29H49N7O10	[M - H2O + H]+	C29H48N7O9+	0.983	0.305	19.193	17.064	2.129	6	0.386	1.764	1.764	-28211.043		638.353	155	2.587	839403760352996014	839403603632820815	839403603632820814	256	
1	C16H41BN2O6Si2	[M + H3N + H]+	C16H45BN3O6Si2+	1.000	1.000	92.211	92.211	0.000	31	0.651	-0.189	1.831	-1.445		441.296	156	2.597	839403782297594883	839403603716706903	839403603716706902	258	
1	C20H38N5O6	[M - H2O + H]+	C20H37N5O5+	0.737	0.146	34.911	34.911	0.000	24	0.660	-0.137	0.331	-42146.874		427.281	157	2.613	839403767844023153	839403603590877771	839403603590877770	254	
1	C16H35BN2O6S	[M + H3N + H]+	C16H39BN3O6S+	0.448	0.470	64.331	64.331	0.000	28	0.645	-1.576	2.646	-1.205		411.268	157	2.620	839403736848115715	839403603670569555	839403603670569554	257	
1	C31H50N4O4Si	[M - H2O + H]+	C31H49N4O3Si+	0.458	0.324	116.394	116.394	0.000	26	0.440	-1.937	2.239	-32551.608		553.355	159	2.650	839403752971020719	839403603762844251	839403603758649946	260	
1	C29H44N6O2	[M + Na]+	C29H44N6NaO2+	0.994	0.998	113.425	112.922	0.502	26	0.446	-0.028	1.397	0.028		531.342	161	2.690	839403746448877856	839403603804787295	839403603804787294	262	
1	C22H47N11O7	[M - H2O + H]+	C22H46N11O6+	0.905	0.333	106.165	106.165	0.000	33	0.618	-0.098	0.923	-32142.074		560.362	163	2.720	839403806163185049	839403603846730339	839403603846730338	263	
1	C8H14Cl2IO7PS2	[M - H2O + H]+	C8H13Cl2IO6PS2+	0.567	0.473	33.699	33.699	0.000	9	0.284	1.637	1.637	-36251.024		496.831	163	2.724	839403772256431018	839403603926422123	839403603926422122	266	
1	C35H58N8O11	[M - H2O + H]+	C35H57N8O10+	0.946	0.325	15.524	15.524	0.000	9	0.317	0.857	1.209	-24030.601		749.421	164	2.728	839403764715072289	839403603888673383	839403603888673382	265	
1	C30H46N6O2	[M + Na]+	C30H46N6NaO2+	0.557	0.479	72.609	72.609	0.000	20	0.285	-0.770	1.098	-0.468		545.357	165	2.753	839403760524962501	839403603972559471	839403603972559470	268	
1	C16H13AsN2O11S2	[M + K]+	C16H13AsKN2O11S2+	1.000	1.000	36.309	36.309	0.000	13	0.167	-0.854	1.297	-8.300		586.876	166	2.771	839403746838948150	839403604014502515	839403604014502514	269	
1	C23H45N7O5	[M + Na]+	C23H45N7NaO5+	0.989	0.991	85.409	82.458	2.951	22	0.328	-1.098	1.588	-1.413		522.337	168	2.803	839403750676736388	839403604064834167	839403604064834166	271	
1	C37H59N3O6	[M + Na]+	C37H59N3NaO6+	1.000	1.000	89.366	89.366	0.000	26	0.390	-1.435	1.574	-9.252		664.423	169	2.816	839403824773312192	839403604106777211	839403604106777210	273	
1	C17H14I2N3O4	[M + Na]+	C17H14I2N3NaO4+	0.995	0.996	41.195	41.195	0.000	12	0.159	-1.076	1.292	-8.450		600.892	170	2.834	839403730447607330	839403604148720255	839403604148720254	275	
1	C34H57N3O7	[M + Na]+	C34H57N3NaO7+	1.000	1.000	71.734	71.734	0.000	21	0.326	0.092	1.420	2.021		642.410	172	2.860	839403746394351865	839403604190663299	839403604190663298	278	
1	C11H11F8I2NO2	[M - H2O + H]+	C11H10F8I2NO+	0.608	0.333	-1.235	-1.235	0.000	3	0.057	1.147	1.869	-31168.844		577.871	173	2.891	839403729256424905	839403604303909519	839403604303909518	281	
1	C21H38N4O7	[M + H3N + H]+	C21H42N5O7+	0.824	0.299	76.278	72.979	3.299	10	0.537	0.677	2.419	-1.018		476.307	175	2.913	839403756922055242	839403604421350043	839403604421350042	286	
1	C27H57F2N9O8	[M - H2O + H]+	C27H56F2N9O7+	0.367	0.299	44.109	40.948	3.161	20	0.246	0.680	1.561	-27438.272		656.426	175	2.914	839403755290470940	839403604345852563	839403604341658258	284	
1	C32H55N5O9	[M + H3N + H]+	C32H59N6O9+	0.932	0.298	82.181	82.181	0.000	22	0.441	-0.410	0.979	-4.533		671.431	175	2.914	839403829022142165	839403604228412039	839403604228412038	279	
1	C17H26BrCl6F2NO5	[M - H2O + H]+	C17H25BrCl6F2NO4+	0.514	0.317	55.833	55.833	0.000	18	0.380	0.159	1.692	-28411.260		633.907	177	2.951	839403957636283267	839403604496847523	839403604496847522	288	
1	C7H15Br3NO5PS	[M - H2O + H]+	C7H14Br3NO4PS+	0.473	0.333	19.381	19.381	0.000	11	0.272	-2.227	3.750	-37853.005		475.793	177	2.957	839403743902935190	839403604530401959	839403604530401958	289	
1	C4H6Br4Cl2NO3	[M + H]+	C4H7Br4Cl2NO3+	0.535	0.495	7.447	7.447	0.000	4	0.100	1.844	1.844	3.624		502.655	178	2.966	839403755261110801	839403604601705135	839403604601705134	293	
1	C31H64N4O10Si	[M - H2O + H]+	C31H63N4O9Si+	0.796	0.329	75.939	75.939	0.000	27	0.558	-1.072	1.669	-27149.936		663.434	178	2.966	839403809128558028	839403604568150699	839403604568150698	291	
