feature_id	IK2D	Sources	SMILES	gnps_SpectrumID	gnps_SpectrumFile	gnps_LibraryName	gnps_MQScore	gnps_TIC_Query	gnps_RT_Query	gnps_MZErrorPPM	gnps_SharedPeaks	gnps_MassDiff	gnps_SpecMZ	gnps_SpecCharge	gnps_FileScanUniqueID	gnps_NumberHits	gnps_Compound_Name	gnps_Ion_Source	gnps_Instrument	gnps_Compound_Source	gnps_PI	gnps_Data_Collector	gnps_Adduct	gnps_Precursor_MZ	gnps_ExactMass	gnps_Charge	gnps_CAS_Number	gnps_Pubmed_ID	gnps_SMILES	gnps_INCHI	gnps_INCHI_AUX	gnps_Library_Class	gnps_IonMode	gnps_Organism	gnps_LibMZ	gnps_UpdateWorkflowName	gnps_LibraryQualityString	gnps_tags	gnps_molecular_formula	gnps_InChIKey	gnps_superclass	gnps_class	gnps_subclass	gnps_npclassifier_superclass	gnps_npclassifier_class	gnps_npclassifier_pathway	gnps_library_usi	isdb_component_id	isdb_structure_taxonomy_npclassifier_01pathway_consensus	isdb_freq_structure_taxonomy_npclassifier_01pathway	isdb_structure_taxonomy_npclassifier_02superclass_consensus	isdb_freq_structure_taxonomy_npclassifier_02superclass	isdb_structure_taxonomy_npclassifier_03class_consensus	isdb_freq_structure_taxonomy_npclassifier_03class	isdb_rank_spec	isdb_msms_score	isdb_libname	isdb_structure_wikidata	isdb_structure_inchikey	isdb_structure_inchi	isdb_SMILES	isdb_structure_molecular_formula	isdb_adduct	isdb_structure_exact_mass	isdb_structure_nameTraditional	isdb_structure_taxonomy_npclassifier_01pathway	isdb_structure_taxonomy_npclassifier_02superclass	isdb_structure_taxonomy_npclassifier_03class	isdb_organism_wikidata	isdb_organism_name	isdb_organism_taxonomy_ottid	isdb_organism_taxonomy_01domain	isdb_organism_taxonomy_02kingdom	isdb_organism_taxonomy_03phylum	isdb_organism_taxonomy_04class	isdb_organism_taxonomy_05order	isdb_organism_taxonomy_06family	isdb_organism_taxonomy_07tribe	isdb_organism_taxonomy_08genus	isdb_organism_taxonomy_09species	isdb_organism_taxonomy_10varietas	isdb_matched_domain	isdb_matched_kingdom	isdb_matched_phylum	isdb_matched_class	isdb_matched_order	isdb_matched_family	isdb_matched_tribe	isdb_matched_genus	isdb_matched_species	isdb_score_taxo	isdb_score_max_consistency	isdb_final_score	isdb_rank_final	sirius_structurePerIdRank	sirius_formulaRank	sirius_ConfidenceScoreExact	sirius_ConfidenceScoreApproximate	sirius_CSI:FingerIDScore	sirius_ZodiacScore	sirius_SiriusScoreNormalized	sirius_SiriusScore	sirius_molecularFormula	sirius_adduct	sirius_precursorFormula	sirius_InChI	sirius_name	sirius_SMILES	sirius_xlogp	sirius_pubchemids	sirius_links	sirius_dbflags	sirius_ionMass	sirius_retentionTimeInSeconds	sirius_retentionTimeInMinutes	sirius_formulaId	sirius_alignedFeatureId	sirius_compoundId	sirius_overallFeatureQuality
698	JSDJDUFIGGRVBJ	sirius	C=CCCCCCCC#CCCCCCCCC(=O)O																																																																																												1.0	1.0	0.453	0.453	-62.663	1.0	0.333	174.202	C18H30O2	[M + H3N + H]+	C18H34NO2+	InChI=1S/C18H30O2/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-18(19)20/h2H,1,3-8,11-17H2,(H,19,20)	17-Octadecen-9-Ynoic Acid	C=CCCCCCCC#CCCCCCCCC(=O)O	6.232	5312690	COCONUT:(CNP0424845);CHEBI:(173143);LIPIDMAPS:(LMFA01030562);SUPERNATURAL:(SN0173745);PUBCHEM:(5312690);KNAPSACK:(JSDJDUFIGGRVBJ-UHFFFAOYSA-N)	2150629426.0	296.258	431.0	7.189	8.394042223891483e+17	8.394036194747087e+17	8.394036194747087e+17	
699	BOWVQLFMWHZBEF	sirius	CCCCCCCCC=CCCCCCCCC(=O)NCCO																																																																																												1.0	1.0	0.304	0.414	-158.572	0.998	0.333	112.973	C20H39NO2	[M + H3N + H]+	C20H43N2O2+	InChI=1S/C20H39NO2/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-20(23)21-18-19-22/h9-10,22H,2-8,11-19H2,1H3,(H,21,23)	N-(2-hydroxyethyl)octadec-9-enamide	CCCCCCCCC=CCCCCCCCC(=O)NCCO	6.3	53394430;87550000;87738030;5283454;5353809;154173822;153701920;4383;91039729;91486339;71434281;44256598;24762160	PUBCHEMANNOTATIONBIO:(null);HMDB:(HMDB0002088 HMDB0247608);MiMeDB:(MMDBc0000774);PUBCHEMANNOTATIONSAFETYANDTOXIC:(null);BloodExposome:(4383 5283454);LIPIDMAPS:(LMFA08040015 LMFA08040048 LMFA08040060);SUPERNATURAL:(SN0031421);MESH:(5283454);FooDB:(FDB022839);PUBCHEM:(53394430 87550000 87738030 5283454 5353809 154173822 153701920 4383 91039729 91486339 71434281 44256598 24762160);GNPS:(CCMSLIB00003137681 CCMSLIB00000085658);COCONUT:(CNP0367242);NORMAN:(NS00013916);METACYC:(CPD-20398);CHEBI:(71466);KEGG:(C20792);DSSTox:(DTXSID1044516 DTXSID901223084);LOTUS:(Q7086404);PUBCHEMANNOTATIONDRUG:(null);PUBMED:(null)	141590534510.0	343.332	433.0	7.221	8.394039685876115e+17	8.394036195082632e+17	8.394036195082632e+17	
700	LTUMRKDLVGQMJU	sirius	CC(=CCCC(=CCCC(=CCCC(=O)C)C)C)C																																																																																												1.0	1.0	0.473	0.558	-50.731	1.0	0.333	272.003	C18H30O	[M + H3N + H]+	C18H34NO+	InChI=1S/C18H30O/c1-15(2)9-6-10-16(3)11-7-12-17(4)13-8-14-18(5)19/h9,11,13H,6-8,10,12,14H2,1-5H3	Farnesylacetone	CC(=CCCC(=CCCC(=CCCC(=O)C)C)C)C	5.6	21608263;129203804;1711942;1711943;1711944;1711945;88849727;61206	PUBCHEMANNOTATIONBIO:(null);HMDB:(HMDB0034495);TeroMol:(TKC073954 TKC016723);SUPERNATURAL:(SN0215225);MESH:(61206 1711942 1711945 88849727);FooDB:(FDB012988);PUBCHEM:(21608263 129203804 1711942 1711943 1711944 1711945 88849727 61206);COCONUT:(CNP0243354);NORMAN:(NS00013299 NS00080196 NS00102096);METACYC:(CPD-12898);CHEBI:(176714 67252);DSSTox:(DTXSID5061087 DTXSID50883648);LOTUS:(Q72478077 Q27266341 Q27135719);PUBCHEMANNOTATIONDRUG:(null);PUBCHEMANNOTATIONFOOD:(null);PUBMED:(null);KNAPSACK:(LTUMRKDLVGQMJU-UHFFFAOYSA-N)	138440607870.0	280.264	434.0	7.235	8.394039734823645e+17	8.394036195460119e+17	8.394036195460119e+17	
700	OYHQOLUKZRVURQ	gnps	CCCCC/C=C\C/C=C\CCCCCCCC(=O)O	CCMSLIB00000567955	spectra_filtered.mgf	MONA.mgf	0.763464	3465920.0	0.0	3496.89	10.0	0.98349	280.264	1.0	temp/spectra_filtered.mgf700	1.0	MoNA:790536 Linoleic acid	LC-ESI	qTof	Isolated	MoNA	MoNA	M+H	281.247	280.24	1.0			CCCCC/C=C\C/C=C\CCCCCCCC(=O)O	InChI=1/C18H32O2/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-18(19)20/h6-7,9-10H,2-5,8,11-17H2,1H3,(H,19,20)/b7-6-,10-9-/f/h19H		3.0	Positive	MONA	281.247	UPDATE-SINGLE-ANNOTATED-BRONZE	Bronze		C18H32O2	OYHQOLUKZRVURQ-HZJYTTRNSA-N	Lipids and lipid-like molecules	Fatty Acyls	Lineolic acids and derivatives	Fatty Acids and Conjugates	Unsaturated fatty acids	Fatty acids	mzspec:GNPS:GNPS-LIBRARY:CCMSLIB00000567955																																																																								
700	SFIHQZFZMWZOJV	isdb	CCCCCC=CCC=CCCCCCCCC(N)=O																																													8.0	Fatty acids	0.7903225806451613	Sesquiterpenoids	0.4516129032258064	N-acyl amines	0.3870967741935484	1.0	0.81951046	ISDB	http://www.wikidata.org/entity/Q27164841	SFIHQZFZMWZOJV-UHFFFAOYSA-N	InChI=1S/C18H33NO/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-18(19)20/h6-7,9-10H,2-5,8,11-17H2,1H3,(H2,19,20)	CCCCCC=CCC=CCCCCCCCC(N)=O	C18H33NO		279.256214676	CID 3930	Fatty acids	Fatty amides	Primary amides	http://www.wikidata.org/entity/Q237465	Averrhoa bilimbi	829006.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Oxalidales']	['Oxalidaceae']	['Unknown']	['Averrhoa']	['Averrhoa bilimbi']											0.0	1.0	3.77804183959961	1.0																									
701	LTUMRKDLVGQMJU	sirius	CC(=CCCC(=CCCC(=CCCC(=O)C)C)C)C																																																																																												1.0	1.0	0.551	0.586	-46.832	1.0	0.5	181.18	C18H30O	[M + H]+	C18H31O+	InChI=1S/C18H30O/c1-15(2)9-6-10-16(3)11-7-12-17(4)13-8-14-18(5)19/h9,11,13H,6-8,10,12,14H2,1-5H3	Farnesylacetone	CC(=CCCC(=CCCC(=CCCC(=O)C)C)C)C	5.6	21608263;129203804;1711942;1711943;1711944;1711945;88849727;61206	PUBCHEMANNOTATIONBIO:(null);HMDB:(HMDB0034495);TeroMol:(TKC073954 TKC016723);SUPERNATURAL:(SN0215225);MESH:(61206 1711942 1711945 88849727);FooDB:(FDB012988);PUBCHEM:(21608263 129203804 1711942 1711943 1711944 1711945 88849727 61206);COCONUT:(CNP0243354);NORMAN:(NS00013299 NS00080196 NS00102096);METACYC:(CPD-12898);CHEBI:(176714 67252);DSSTox:(DTXSID5061087 DTXSID50883648);LOTUS:(Q72478077 Q27266341 Q27135719);PUBCHEMANNOTATIONDRUG:(null);PUBCHEMANNOTATIONFOOD:(null);PUBMED:(null);KNAPSACK:(LTUMRKDLVGQMJU-UHFFFAOYSA-N)	138440607870.0	263.237	434.0	7.24	8.394039706847636e+17	8.394036195837606e+17	8.394036195837606e+17	
701	PFEFOYRSMXVNEL	gnps	CC(C)(C)C1=CC(=C(O)C(=C1)C(C)(C)C)C(C)(C)C	CCMSLIB00013940615	spectra_filtered.mgf	WFSR-LIBRARY.mgf	0.884313	468086.0	0.0	0.0	9.0	0.0	263.237	1.0	temp/spectra_filtered.mgf701	1.0	"""2,4,6-Tri-tert-butylphenol_CE30"""	ESI	Orbitrap	Commercial	Federico Padilla-Gonzalez	"""Sjors Rasker, Wout Bergkamp"""	M+H	263.237	262.23	1.0	732-26-3		CC(C)(C)C1=CC(=C(O)C(=C1)C(C)(C)C)C(C)(C)C	"""InChI=1S/C18H30O/c1-16(2,3)12-10-13(17(4,5)6)15(19)14(11-12)18(7,8)9/h10-11,19H,1-9H3"""		1.0	Positive	WFSR-LIBRARY	263.237	UPDATE-SINGLE-ANNOTATED-GOLD	Gold		C18H30O	PFEFOYRSMXVNEL-UHFFFAOYSA-N	Benzenoids	Benzene and substituted derivatives	Phenylpropanes	Flavonoids	Flavanones	Shikimates and Phenylpropanoids	mzspec:GNPS:GNPS-LIBRARY:CCMSLIB00013940615																																																																								
701	PPXXPCVCAHJUQP	isdb	CC(=O)CCC1C(C)=CCC2C(C)(C)CCCC12C																																													8.0	Fatty acids	0.7903225806451613	Sesquiterpenoids	0.4516129032258064	N-acyl amines	0.3870967741935484	7.0	0.64399683	ISDB	http://www.wikidata.org/entity/Q105213096	PPXXPCVCAHJUQP-UHFFFAOYSA-N	InChI=1S/C18H30O/c1-13-7-10-16-17(3,4)11-6-12-18(16,5)15(13)9-8-14(2)19/h7,15-16H,6,8-12H2,1-5H3	CC(=O)CCC1C(C)=CCC2C(C)(C)CCCC12C	C18H30O		262.22966558	4-(2,5,5,8a-Tetramethyl-1,4,4a,6,7,8-hexahydronaphthalen-1-yl)butan-2-one	Terpenoids	Sesquiterpenoids	Drimane sesquiterpenoids	http://www.wikidata.org/entity/Q891305	Cistus creticus	595858.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Malvales']	['Cistaceae']	['Unknown']	['Cistus']	['Cistus creticus']											0.0	2.0	3.5759873390197754	1.0																									
702	IKLGCQGPEOPMBU	sirius	CN1CCN(CC1)CC2=C(C(=NC(=O)N2)NCN3CCN(CC3)C)F																																																																																												1.0	12.0	0.005	0.005	-214.215	0.01	0.01	7.34	C16H28FN7O	[M - H2O + H]+	C16H27FN7+	InChI=1S/C16H28FN7O/c1-21-3-7-23(8-4-21)11-13-14(17)15(20-16(25)19-13)18-12-24-9-5-22(2)6-10-24/h3-12H2,1-2H3,(H2,18,19,20,25)	5-fluoro-6-[(4-methylpiperazin-1-yl)methyl]-4-[(4-methylpiperazin-1-yl)methylamino]-1H-pyrimidin-2-one	CN1CCN(CC1)CC2=C(C(=NC(=O)N2)NCN3CCN(CC3)C)F	-1.0	123496500	PUBCHEM:(123496500)	2.0	336.23	435.0	7.249	8.394039977631914e+17	8.394036196215094e+17	8.394036196215094e+17	
704	MJWIPTSHMLSLFE	sirius	CCCCCCCCCCCCCCCCN(CCO)CCO																																																																																												1.0	1.0	0.888	0.888	-10.439	0.982	0.5	52.136	C20H43NO2	[M + H]+	C20H44NO2+	InChI=1S/C20H43NO2/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-21(17-19-22)18-20-23/h22-23H,2-20H2,1H3	Bis(2-hydroxyethyl)hexadecylammonium	CCCCCCCCCCCCCCCCN(CCO)CCO	6.6	18346926;110620	NORMAN:(NS00026193);PUBCHEMANNOTATIONSAFETYANDTOXIC:(null);PUBCHEM:(18346926 110620);DSSTox:(DTXSID0074261)	137506324482.0	330.337	436.0	7.271	8.39403973020991e+17	8.394036196928125e+17	8.394036196928125e+17	
704	MPZBFDVMBBZVTD	gnps	COCC(C)(C)C(=O)N1CCCC(c2noc(C3CC3)n2)C1	CCMSLIB00012766668	spectra_filtered.mgf	MSNLIB-POSITIVE.mgf	0.857654	208587.0	0.0	477.203	6.0	0.157562	330.337	1.0	temp/spectra_filtered.mgf704	1.0	Z1517722710	ESI	Orbitrap	Commercial	Tomas Pluskal	Corinna Brungs	[M+Na]+	330.179	307.19	1.0			COCC(C)(C)C(=O)N1CCCC(c2noc(C3CC3)n2)C1	InChI=1S/C16H25N3O3/c1-16(2,10-21-3)15(20)19-8-4-5-12(9-19)13-17-14(22-18-13)11-6-7-11/h11-12H,4-10H2,1-3H3	MPZBFDVMBBZVTD-UHFFFAOYSA-N	1.0	Positive	MSNLIB-POSITIVE	330.179	UPDATE-SINGLE-ANNOTATED-GOLD	Gold		C16H25N3O3	MPZBFDVMBBZVTD-UHFFFAOYSA-N	Organoheterocyclic compounds	Piperidines	N-acylpiperidines	Pseudoalkaloids		Alkaloids	mzspec:GNPS:GNPS-LIBRARY:CCMSLIB00012766668																																																																								
704	QIQXTHQIDYTFRH	isdb	CCCCCCCCCCCCCCCCCC(=O)O																																													12.0	Fatty acids	0.2727272727272727	Fatty acyls	0.2727272727272727	Unsaturated fatty acids	0.2727272727272727	2.0	0.0	MS1_match	http://www.wikidata.org/entity/Q209685	QIQXTHQIDYTFRH-UHFFFAOYSA-N	InChI=1S/C18H36O2/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-18(19)20/h2-17H2,1H3,(H,19,20)	CCCCCCCCCCCCCCCCCC(=O)O	C18H36O2	pos_1_1proton1ethylamine	284.271530392	Hydron;octadecanoate	Fatty acids	Fatty Acids and Conjugates	Unsaturated fatty acids	http://www.wikidata.org/entity/Q181095	Nicotiana tabacum	222787.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Solanales']	['Solanaceae']	['Nicotianeae']	['Nicotiana']	['Nicotiana tabacum']		['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Solanales']	['Solanaceae']	['Nicotianeae']	['Nicotiana']		8.0	3.0	9.5	1.0																									
705	RCRYERRXGMKJAK	sirius	CCCCN1C=C[C](C=C1)C2N(C(C([N+]2=O)(C)C)(C)C)[O-]																																																																																												1.0	2.0	-inf	-inf	-153.356	0.3	0.333	90.158	C16H26N3O2	[M + H]+	C16H27N3O2+	InChI=1S/C16H26N3O2/c1-6-7-10-17-11-8-13(9-12-17)14-18(20)15(2,3)16(4,5)19(14)21/h8-9,11-12,14H,6-7,10H2,1-5H3		CCCCN1C=C[C](C=C1)C2N(C(C([N+]2=O)(C)C)(C)C)[O-]	2.2	101361945	PUBCHEM:(101361945)	2.0	293.211	438.0	7.295	8.394040019155525e+17	8.39403619726367e+17	8.39403619726367e+17	
706	ZCACJKWKIJNEKZ	sirius	CCCSC(=NOC(=O)NC)C																																																																																												1.0	7.0	0.226	0.226	-112.597	0.019	0.019	3.841	C7H14N2O2S	[M + H]+	C7H15N2O2S+	InChI=1S/C7H14N2O2S/c1-4-5-12-6(2)9-11-7(10)8-3/h4-5H2,1-3H3,(H,8,10)	propyl N-(methylcarbamoyloxy)ethanimidothioate	CCCSC(=NOC(=O)NC)C	1.535	6507248;5493139;208453	PUBCHEMANNOTATIONSAFETYANDTOXIC:(null);PUBCHEM:(6507248 5493139 208453)	67108866.0	191.086	438.0	7.294	8.394039807552879e+17	8.394036197557271e+17	8.394036197557271e+17	
707	MGYUQZIGNZFZJS	sirius	CCCCCCCCC=CCCCCCCCCOCCOCCO																																																																																												1.0	2.0	0.233	0.233	-158.856	0.023	0.5	83.589	C22H44O3	[M + H3N + H]+	C22H48NO3+	InChI=1S/C22H44O3/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-19-24-21-22-25-20-18-23/h9-10,23H,2-8,11-22H2,1H3		CCCCCCCCC=CCCCCCCCCOCCOCCO	6.812	4686856;6186028;13387455	NORMAN:(NS00022297);PUBCHEM:(4686856 6186028 13387455);DSSTox:(DTXSID201021510)	137439215618.0	374.363	438.0	7.299	8.39403984823763e+17	8.394036197892815e+17	8.394036197892815e+17	
708	SIFHZKKXWMJWOB	sirius	CCCCCCCCCCCCCCCCNCCO																																																																																												1.0	1.0	0.026	0.026	-174.675	0.999	0.5	41.612	C18H39NO	[M + H]+	C18H40NO+	InChI=1S/C18H39NO/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-19-17-18-20/h19-20H,2-18H2,1H3	2-(Hexadecylamino)ethan-1-ol	CCCCCCCCCCCCCCCCNCCO	6.9	3421318;110093	PUBCHEMANNOTATIONSAFETYANDTOXIC:(null);PUBCHEM:(3421318 110093);DSSTox:(DTXSID30965234 DTXSID60987949);PUBMED:(null)	137506062402.0	286.31	439.0	7.309	8.394040112688507e+17	8.39403619822836e+17	8.39403619822836e+17	
710	QCAPORRNRLFTCV	sirius	CCCCCCCCCC(=O)C=CCCCCCC(=O)N																																																																																												1.0	2.0	0.239	0.239	-308.295	0.047	0.988	62.794	C18H33NO2	[M + Na]+	C18H33NNaO2+	InChI=1S/C18H33NO2/c1-2-3-4-5-6-8-11-14-17(20)15-12-9-7-10-13-16-18(19)21/h12,15H,2-11,13-14,16H2,1H3,(H2,19,21)	9-oxooctadec-7-enamide	CCCCCCCCCC(=O)C=CCCCCCC(=O)N	5.0	75201660;162903621	COCONUT:(CNP0171905);SUPERNATURAL:(SN0301293);PUBCHEM:(75201660 162903621)	3145730.0	318.24	447.0	7.451	8.394039898611222e+17	8.394036198857505e+17	8.394036198857505e+17	
711	LTUMRKDLVGQMJU	isdb	CC(=O)CC/C=C(\C)CC/C=C(\C)CCC=C(C)C																																													8.0	Fatty acids	0.7903225806451613	Sesquiterpenoids	0.4516129032258064	N-acyl amines	0.3870967741935484	8.0	0.0	MS1_match	http://www.wikidata.org/entity/Q27135719	LTUMRKDLVGQMJU-IUBLYSDUSA-N	InChI=1S/C18H30O/c1-15(2)9-6-10-16(3)11-7-12-17(4)13-8-14-18(5)19/h9,11,13H,6-8,10,12,14H2,1-5H3/b16-11+,17-13+	CC(=O)CC/C=C(\C)CC/C=C(\C)CCC=C(C)C	C18H30O	pos_1_1proton1ammonium	262.22966558	Farnesylacetone	Fatty acids	Fatty acyls	Fatty aldehydes	http://www.wikidata.org/entity/Q181095	Nicotiana tabacum	222787.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Solanales']	['Solanaceae']	['Nicotianeae']	['Nicotiana']	['Nicotiana tabacum']		['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Solanales']	['Solanaceae']	['Nicotianeae']	['Nicotiana']		8.0	1.0	8.5	1.0																									
711	LYNMNEWOEMTDSX	gnps	CCCCCCCC(O)CC(=O)NCCCCC	CCMSLIB00013640932	spectra_filtered.mgf	3-HYDROXY-ACYL-AMIDES-LIBRARY.mgf	0.717173	134028.0	0.0	137.437	8.0	0.0385132	280.264	1.0	temp/spectra_filtered.mgf711	1.0	3-hydroxydecanoyl amylamine [M+Na]+	LC-ESI	Orbitrap	Crude	Pieter Dorrestein	victoriadeleray	[M+Na]+	280.225	257.235	1.0			CCCCCCCC(O)CC(=O)NCCCCC	"""InChI=1S/C15H31NO2/c1-3-5-7-8-9-11-14(17)13-15(18)16-12-10-6-4-2/h14,17H,3-13H2,1-2H3,(H,16,18)"""	"""InChI=1S/C15H31NO2/c1-3-5-7-8-9-11-14(17)13-15(18)16-12-10-6-4-2/h14,17H,3-13H2,1-2H3,(H,16,18) [M+Na]+"""	1.0	Positive	3-HYDROXY-ACYL-AMIDES-LIBRARY	280.225	UPDATE-SINGLE-ANNOTATED-GOLD	Gold		C15H31NO2	LYNMNEWOEMTDSX-UHFFFAOYSA-N				Fatty amides	N-acyl amines	Fatty acids	mzspec:GNPS:GNPS-LIBRARY:CCMSLIB00013640932																																																																								
711	YJXGFSAKPYAXAY	sirius	CCCCCCCCCCCCCC#CC(C(CO)N)O																																																																																												1.0	1.0	0.471	0.538	-121.88	1.0	0.328	81.953	C18H35NO2	[M - H2O + H]+	C18H34NO+	InChI=1S/C18H35NO2/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-18(21)17(19)16-20/h17-18,20-21H,2-13,16,19H2,1H3	2-Amino-4-octadecyne-1,3-diol	CCCCCCCCCCCCCC#CC(C(CO)N)O	5.0	14131082;14131081;97041744;97294809;2802958	NORMAN:(NS00018717);PUBCHEM:(14131082 14131081 97041744 97294809 2802958);PUBMED:(null)	262210.0	280.264	443.0	7.386	8.394039739814867e+17	8.39403619919305e+17	8.39403619919305e+17	
712	NUADXXZZTZBHBO	sirius	CCCCCCCCCCCCCC1=NC(CO1)(CO)CO																																																																																												1.0	1.0	0.042	0.042	-244.556	0.435	0.089	89.75	C18H35NO3	[M + Na]+	C18H35NNaO3+	InChI=1S/C18H35NO3/c1-2-3-4-5-6-7-8-9-10-11-12-13-17-19-18(14-20,15-21)16-22-17/h20-21H,2-16H2,1H3	2-Tridecyl-2-oxazoline-4,4-dimethanol	CCCCCCCCCCCCCC1=NC(CO1)(CO)CO	4.5	6454957	NORMAN:(NS00035742);PUBCHEM:(6454957);DSSTox:(DTXSID60215072)	137439215618.0	336.251	443.0	7.388	8.394039904315476e+17	8.394036199528594e+17	8.394036199528594e+17	
713	JYDIHAYTECQGQK	sirius	CCCCCCC(CC=CCCCCCCCC(=O)NCCO)O																																																																																												1.0	1.0	0.384	0.384	-193.589	0.389	0.333	23.115	C20H39NO3	[M + H3N + H]+	C20H43N2O3+	InChI=1S/C20H39NO3/c1-2-3-4-11-14-19(23)15-12-9-7-5-6-8-10-13-16-20(24)21-17-18-22/h9,12,19,22-23H,2-8,10-11,13-18H2,1H3,(H,21,24)	12-hydroxy-N-(2-hydroxyethyl)octadec-9-enamide	CCCCCCC(CC=CCCCCCCCC(=O)NCCO)O	4.8	101318321;20838731;53980838;6436866;101582	NORMAN:(NS00014040);PUBCHEMANNOTATIONSAFETYANDTOXIC:(null);LotusExpanded;PUBCHEM:(101318321 20838731 53980838 6436866 101582);DSSTox:(DTXSID40883298);PUBMED:(null)	146096259138.0	359.327	443.0	7.389	8.394039790146516e+17	8.394036199906081e+17	8.394036199906081e+17	
714	GJDPGFHVEKFXEZ	isdb	CCCCCCCCC/C=C/C=C/C(=O)NCC(C)(C)O																																													30.0	Fatty acids	1.0	Lysine alkaloids	0.5	N-acyl amines	0.5	1.0	0.4337786	ISDB	http://www.wikidata.org/entity/Q105009352	GJDPGFHVEKFXEZ-SQIWNDBBSA-N	InChI=1S/C18H33NO2/c1-4-5-6-7-8-9-10-11-12-13-14-15-17(20)19-16-18(2,3)21/h12-15,21H,4-11,16H2,1-3H3,(H,19,20)/b13-12+,15-14+	CCCCCCCCC/C=C/C=C/C(=O)NCC(C)(C)O	C18H33NO2		295.25112929600004	Tetrahydrobungeanool	Fatty acids	Fatty amides	N-acyl amines	http://www.wikidata.org/entity/Q1324774	Zanthoxylum integrifoliolum	6125676.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Sapindales']	['Rutaceae']	['Unknown']	['Zanthoxylum']	['Zanthoxylum integrifoliolum']											0.0	3.0	3.2351144552230835	1.0																									
714	XDYJRCBGFFKBPA	sirius	CC#CCCCCCC=CCCCCCCCC(=O)O																																																																																												1.0	1.0	0.325	0.325	-63.203	1.0	0.333	206.631	C18H30O2	[M + H3N + H]+	C18H34NO2+	InChI=1S/C18H30O2/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-18(19)20/h9-10H,4-8,11-17H2,1H3,(H,19,20)	(E)-octadec-9-en-16-ynoic acid	CC#CCCCCCC=CCCCCCCCC(=O)O	6.2	6450170;3083479;88244968	MESH:(3083479 6450170);PUBCHEM:(6450170 3083479 88244968);PUBMED:(null)	70.0	296.258	445.0	7.42	8.394039847440712e+17	8.394036200241626e+17	8.394036200241626e+17	
715	FUIYHMIILZPRHG	sirius	CCC1(CCCC2(C1CCC3(C2CC(C4(C3=CC(=O)C(=C4C(=O)O)C(=O)C)C)OC(=O)C)C)C)C																																																																																												1.0	1.0	0.098	0.098	-258.503	0.677	0.331	67.901	C29H40O6	[M + H3N + H]+	C29H44NO6+	InChI=1S/C29H40O6/c1-8-26(4)11-9-12-27(5)19(26)10-13-28(6)20(27)15-22(35-17(3)31)29(7)21(28)14-18(32)23(16(2)30)24(29)25(33)34/h14,19-20,22H,8-13,15H2,1-7H3,(H,33,34)	2-acetyl-12-(acetyloxy)-7-ethyl-4b,7,10a,12a-tetramethyl-3-oxo-3,4b,5,6,6a,7,8,9,10,10a,10b,11,12,12a-tetradecahydrochrysene-1-carboxylic acid	CCC1(CCCC2(C1CCC3(C2CC(C4(C3=CC(=O)C(=C4C(=O)O)C(=O)C)C)OC(=O)C)C)C)C	6.0	74051537;163190221;23425537	COCONUT:(CNP0313387);TeroMol:(TKC045997);SUPERNATURAL:(SN0095771);PUBCHEM:(74051537 163190221 23425537);LOTUS:(Q105001765)	279969794.0	502.317	444.0	7.408	8.394039851593073e+17	8.394036200619113e+17	8.39403620057717e+17	
717	WXPVEXUHCAYLMT	sirius	CC1=CC2=C(C=C1)C(C(=O)C2(C)C)(C)C																																																																																												1.0	2.0	0.207	0.207	-67.554	0.088	0.5	48.985	C14H18O	[M + H]+	C14H19O+	InChI=1S/C14H18O/c1-9-6-7-10-11(8-9)14(4,5)12(15)13(10,2)3/h6-8H,1-5H3	1,1,3,3,5-Pentamethylinden-2-one	CC1=CC2=C(C=C1)C(C(=O)C2(C)C)(C)C	3.5	84820516	NORMAN:(NS00003219);PUBCHEM:(84820516)	262146.0	203.143	445.0	7.415	8.394039818290298e+17	8.394036201290203e+17	8.394036201290203e+17	
