feature_id	sources_IK2D	sources_number_IK2D	sources_npc_pathway	sources_npc_superclass	sources_npc_class	canopus_formulaRank	canopus_molecularFormula	canopus_adduct	canopus_precursorFormula	canopus_npc_pathway	canopus_NPC#pathway Probability	canopus_npc_superclass	canopus_NPC#superclass Probability	canopus_npc_class	canopus_NPC#class Probability	canopus_ClassyFire#superclass	canopus_ClassyFire#superclass probability	canopus_ClassyFire#class	canopus_ClassyFire#class Probability	canopus_ClassyFire#subclass	canopus_ClassyFire#subclass Probability	canopus_ClassyFire#level 5	canopus_ClassyFire#level 5 Probability	canopus_ClassyFire#most specific class	canopus_ClassyFire#most specific class Probability	canopus_ClassyFire#all classifications	canopus_ionMass	canopus_retentionTimeInSeconds	canopus_retentionTimeInMinutes	canopus_formulaId	canopus_alignedFeatureId	canopus_compoundId	canopus_overallFeatureQuality	gnps_SpectrumID	gnps_SpectrumFile	gnps_LibraryName	gnps_MQScore	gnps_TIC_Query	gnps_RT_Query	gnps_MZErrorPPM	gnps_SharedPeaks	gnps_MassDiff	gnps_SpecMZ	gnps_SpecCharge	gnps_FileScanUniqueID	gnps_NumberHits	gnps_Compound_Name	gnps_Ion_Source	gnps_Instrument	gnps_Compound_Source	gnps_PI	gnps_Data_Collector	gnps_Adduct	gnps_Precursor_MZ	gnps_ExactMass	gnps_Charge	gnps_CAS_Number	gnps_Pubmed_ID	gnps_SMILES	gnps_INCHI	gnps_INCHI_AUX	gnps_Library_Class	gnps_IonMode	gnps_Organism	gnps_LibMZ	gnps_UpdateWorkflowName	gnps_LibraryQualityString	gnps_tags	gnps_molecular_formula	gnps_InChIKey	gnps_IK2D	gnps_superclass	gnps_class	gnps_subclass	gnps_npc_superclass	gnps_npc_class	gnps_npc_pathway	gnps_library_usi	isdb_component_id	isdb_structure_taxonomy_npclassifier_01pathway_consensus	isdb_freq_structure_taxonomy_npclassifier_01pathway	isdb_structure_taxonomy_npclassifier_02superclass_consensus	isdb_freq_structure_taxonomy_npclassifier_02superclass	isdb_structure_taxonomy_npclassifier_03class_consensus	isdb_freq_structure_taxonomy_npclassifier_03class	isdb_rank_spec	isdb_msms_score	isdb_libname	isdb_structure_wikidata	isdb_structure_inchikey	isdb_structure_inchi	isdb_SMILES	isdb_structure_molecular_formula	isdb_adduct	isdb_structure_exact_mass	isdb_structure_nameTraditional	isdb_IK2D	isdb_npc_pathway	isdb_npc_superclass	isdb_npc_class	isdb_organism_wikidata	isdb_organism_name	isdb_organism_taxonomy_ottid	isdb_organism_taxonomy_01domain	isdb_organism_taxonomy_02kingdom	isdb_organism_taxonomy_03phylum	isdb_organism_taxonomy_04class	isdb_organism_taxonomy_05order	isdb_organism_taxonomy_06family	isdb_organism_taxonomy_07tribe	isdb_organism_taxonomy_08genus	isdb_organism_taxonomy_09species	isdb_organism_taxonomy_10varietas	isdb_matched_domain	isdb_matched_kingdom	isdb_matched_phylum	isdb_matched_class	isdb_matched_order	isdb_matched_family	isdb_matched_tribe	isdb_matched_genus	isdb_matched_species	isdb_score_taxo	isdb_score_max_consistency	isdb_final_score	isdb_rank_final	sirius_structurePerIdRank	sirius_formulaRank	sirius_ConfidenceScoreExact	sirius_ConfidenceScoreApproximate	sirius_CSI:FingerIDScore	sirius_ZodiacScore	sirius_SiriusScoreNormalized	sirius_SiriusScore	sirius_molecularFormula	sirius_adduct	sirius_precursorFormula	sirius_IK2D	sirius_InChI	sirius_name	sirius_SMILES	sirius_xlogp	sirius_pubchemids	sirius_links	sirius_dbflags	sirius_ionMass	sirius_retentionTimeInSeconds	sirius_retentionTimeInMinutes	sirius_formulaId	sirius_alignedFeatureId	sirius_compoundId	sirius_overallFeatureQuality	gnps_mn_parent mass	gnps_mn_RTMean	gnps_mn_ATTRIBUTE_Group:GNPSGROUP:nan	gnps_mn_ATTRIBUTE_Group:GNPSGROUP:BB	gnps_mn_ATTRIBUTE_Group:GNPSGROUP:IAA	gnps_mn_ATTRIBUTE_Group:GNPSGROUP:Pt	gnps_mn_ATTRIBUTE_Group:GNPSGROUP:QC	gnps_mn_ATTRIBUTE_Group:GNPSGROUP:wt	gnps_mn_ATTRIBUTE_Group_detailed:GNPSGROUP:nan	gnps_mn_ATTRIBUTE_Group_detailed:GNPSGROUP:Pt_1	gnps_mn_ATTRIBUTE_Group_detailed:GNPSGROUP:Pt_2	gnps_mn_ATTRIBUTE_Group_detailed:GNPSGROUP:wt_1	gnps_mn_ATTRIBUTE_Group_detailed:GNPSGROUP:wt_2	gnps_mn_ATTRIBUTE_Group_super_detailed:GNPSGROUP:nan	gnps_mn_ATTRIBUTE_Group_super_detailed:GNPSGROUP:Pt_1A	gnps_mn_ATTRIBUTE_Group_super_detailed:GNPSGROUP:Pt_1B	gnps_mn_ATTRIBUTE_Group_super_detailed:GNPSGROUP:Pt_2A	gnps_mn_ATTRIBUTE_Group_super_detailed:GNPSGROUP:Pt_2B	gnps_mn_ATTRIBUTE_Group_super_detailed:GNPSGROUP:wt_1A	gnps_mn_ATTRIBUTE_Group_super_detailed:GNPSGROUP:wt_1B	gnps_mn_ATTRIBUTE_Group_super_detailed:GNPSGROUP:wt_2A	gnps_mn_ATTRIBUTE_Group_super_detailed:GNPSGROUP:wt_2B	gnps_mn_ATTRIBUTE_time_point:GNPSGROUP:nan	gnps_mn_ATTRIBUTE_time_point:GNPSGROUP:0m	gnps_mn_ATTRIBUTE_time_point:GNPSGROUP:20m	gnps_mn_ATTRIBUTE_plant_extract:GNPSGROUP:nan	gnps_mn_ATTRIBUTE_plant_extract:GNPSGROUP:A	gnps_mn_ATTRIBUTE_plant_extract:GNPSGROUP:B	gnps_mn_ATTRIBUTE_gene_time:GNPSGROUP:nan	gnps_mn_ATTRIBUTE_gene_time:GNPSGROUP:Pt_0m	gnps_mn_ATTRIBUTE_gene_time:GNPSGROUP:Pt_20m	gnps_mn_ATTRIBUTE_gene_time:GNPSGROUP:wt_0m	gnps_mn_ATTRIBUTE_gene_time:GNPSGROUP:wt_20m	gnps_mn_component	gnps_mn_#Scan#	gnps_mn_Compound_Name
350	sirius	1.0	canopus	canopus	canopus	8.0	C26H53N13O7	[M + H]+	C26H54N13O7+	Amino acids and Peptides	0.982	Oligopeptides	0.989	Linear peptides	0.775	Organic acids and derivatives	0.998	Carboxylic acids and derivatives	0.988	Amino acids, peptides, and analogues	0.982	Peptides	0.749	Peptides	0.749	Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Alcohols and polyols; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; Fatty amides; Amino acids and derivatives; Peptides; Hydroxamic acids; Monoalkylamines; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; N-acyl-alpha amino acids and derivatives; Primary carboxylic acid amides; Secondary carboxylic acid amides; Carbonyl compounds; Alpha amino acid amides; Amines; Primary amines; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	660.425	192.0	3.199	8.394040909144928e+17	8.394036067533833e+17	8.39403606749189e+17																																																																																															1.0	8.0	0.108	0.108	-189.578	0.041	0.063	18.543	C26H53N13O7	[M + H]+	C26H54N13O7+	SKDGIGHOXBJSBM	InChI=1S/C26H53N13O7/c1-14(40)34-8-3-16(28)22(42)36-10-5-18(30)24(44)38-12-7-20(32)26(46)39-13-6-19(31)25(45)37-11-4-17(29)23(43)35-9-2-15(27)21(33)41/h15-20H,2-13,27-32H2,1H3,(H2,33,41)(H,34,40)(H,35,43)(H,36,42)(H,37,45)(H,38,44)(H,39,46)	H-Dab(1)-NH2.H-Dab(2)-(1).H-Dab(3)-(2).H-Dab(4)-(3).H-Dab(5)-(4).H-Dab(Ac)-(5)	CC(=O)NCCC(C(=O)NCCC(C(=O)NCCC(C(=O)NCCC(C(=O)NCCC(C(=O)NCCC(C(=O)N)N)N)N)N)N)N	-8.1	101736560	PUBCHEM:(101736560)	2.0	660.425	192.0	3.199	8.394040909144928e+17	8.394036067533833e+17	8.39403606749189e+17		660.4247495165648	3.199391	0	0.0	0.0	204482.18875	707583.8066666666	33701.7	0	275456.9425	133507.435	0.0	67403.4	0	291553.8	259360.085	141762.2	125252.67	0.0	0.0	0.0	134806.8	0	109127.86	129056.02875	0	108329.0	129854.88875	0	150852.32	258112.0575	67403.4	0.0	-1		
351	sirius	1.0	canopus	canopus	canopus	2.0	C34H61N7O9	[M + H]+	C34H62N7O9+	Amino acids and Peptides	0.92	Oligopeptides	0.995	Cyclic peptides	0.854	Organic acids and derivatives	0.999	Carboxylic acids and derivatives	0.998	Amino acids, peptides, and analogues	0.989	Peptides	0.709	Oligopeptides	0.677	Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Macrolactams; Alcohols and polyols; Lactams; Pyrrolidines; Phenylpropanoids and polyketides; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; Amino acids and derivatives; Peptides; Carboxylic acid amides; Carboxylic acid derivatives; Secondary alcohols; Secondary carboxylic acid amides; Tertiary carboxylic acid amides; Carbonyl compounds; Cyclic peptides; Benzene and substituted derivatives; Benzenoids; Organic oxides; Azacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Oligopeptides; Chemical entities	712.46	192.0	3.201	8.394039118428709e+17	8.39403606791132e+17	8.39403606791132e+17																																																																																															1.0	2.0	0.32	0.32	-225.073	0.26	0.33	56.644	C34H61N7O9	[M + H]+	C34H62N7O9+	PZQRCEVRYVRCSJ	InChI=1S/C34H61N7O9/c1-10-18(6)24(35)30(46)39-28(21(9)44)33(49)38-26(19(7)11-2)34(50)41-15-13-14-23(41)29(45)37-25(17(4)5)31(47)40-27(20(8)43)32(48)36-22(12-3)16-42/h16-28,43-44H,10-15,35H2,1-9H3,(H,36,48)(H,37,45)(H,38,49)(H,39,46)(H,40,47)	H-Ile-Thr-Ile-Pro-Val-Thr-Abu-al	CCC(C)C(C(=O)NC(C(C)O)C(=O)NC(C(C)CC)C(=O)N1CCCC1C(=O)NC(C(C)C)C(=O)NC(C(C)O)C(=O)NC(CC)C=O)N	0.9	73437609	PUBCHEMANNOTATIONBIO:(null);PUBCHEM:(73437609)	16777218.0	712.46	192.0	3.201	8.394039118428709e+17	8.39403606791132e+17	8.39403606791132e+17		712.459520902158	3.2006083	0	0.0	0.0	0.0	467996.14	0.0	0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0	0.0	0.0	0	0.0	0.0	0.0	0.0	-1		
352	sirius	1.0	canopus	canopus	canopus	7.0	C35H29ClFN3O8	[M + K]+	C35H29ClFKN3O8+	Shikimates and Phenylpropanoids	0.165	Anthranilic acid alkaloids	0.195	Benzodiazepine alkaloids	0.118	Benzenoids	0.999	Benzene and substituted derivatives	0.994	Benzoic acids and derivatives	0.802	Benzamides	0.579	Benzamides	0.579	Organic compounds; Organoheterocyclic compounds; Halobenzenes; Alkyl aryl ethers; Benzoic acids and derivatives; Benzamides; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organohalogen compounds; Organonitrogen compounds; Benzoyl derivatives; Organooxygen compounds; Carboxylic acid amides; Aryl chlorides; Aryl fluorides; Carboxylic acid derivatives; Chlorobenzenes; Fluorobenzenes; Monocarboxylic acids and derivatives; Carboxylic acids; Carboxylic acid esters; Organochlorides; Organofluorides; Secondary carboxylic acid amides; Carbonyl compounds; Substituted pyrroles; Benzene and substituted derivatives; Phenol ethers; Benzenoids; Aryl halides; Vinylogous amides; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Phenoxy compounds; Chemical entities	712.124	191.0	3.184	8.394043116145782e+17	8.394036068246865e+17	8.394036068246865e+17																																																																																															1.0	7.0	0.045	0.045	-640.052	0.015	0.021	49.363	C35H29ClFN3O8	[M + K]+	C35H29ClFKN3O8+	BLBCHURORDSCDE	InChI=1S/C35H29ClFN3O8/c1-16-11-24-28(33(42)35(16)34(43)29-23(45-3)14-25(46-4)30(36)32(29)48-35)20(31(47-24)17-5-8-19(44-2)9-6-17)13-27(41)38-15-26-39-21-10-7-18(37)12-22(21)40-26/h5-10,12,14,16H,11,13,15H2,1-4H3,(H,38,41)(H,39,40)	2-[7-chloro-4,6-dimethoxy-2'-(4-methoxyphenyl)-6'-methyl-3,4'-dioxo-6',7'-dihydro-3H,4'H-2,5'-spirobi[[1]benzofuran]-3'-yl]-N-[(5-fluoro-1H-1,3-benzodiazol-2-yl)methyl]acetamide	CC1CC2=C(C(=C(O2)C3=CC=C(C=C3)OC)CC(=O)NCC4=NC5=C(N4)C=C(C=C5)F)C(=O)C16C(=O)C7=C(O6)C(=C(C=C7OC)OC)Cl	5.5	163094228;145705303	COCONUT:(CNP0415350);SUPERNATURAL:(SN0028502);PUBCHEM:(163094228 145705303)	3145730.0	712.124	191.0	3.184	8.394043116145782e+17	8.394036068246865e+17	8.394036068246865e+17		712.1242542053235	3.2035754	0	0.0	0.0	29586.0025	488554.5183333333	0.0	0	59172.005	0.0	0.0	0.0	0	118344.01	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	29586.0025	0.0	0	29586.0025	0.0	0	59172.005	0.0	0.0	0.0	-1		
353	sirius	1.0	canopus	canopus	canopus	1.0	C39H68N2O12	[M - H2O + H]+	C39H67N2O11+	Alkaloids	0.85	Pseudoalkaloids (transamidation)	0.915	Steroidal alkaloids	0.944	Lipids and lipid-like molecules	0.587	Steroids and steroid derivatives	0.616	Steroidal alkaloids	0.762	Cerveratrum-type alkaloids	0.588	Cerveratrum-type alkaloids	0.588	Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alcohols and polyols; Piperidines; Ethers; Steroids and steroid derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Alkaloids and derivatives; Organooxygen compounds; Amino acids and derivatives; Carboxylic acid derivatives; Carboxylic acid esters; Secondary alcohols; Carbonyl compounds; 1,2-aminoalcohols; Glycosyl compounds; Trialkylamines; Polyols; Azasteroids and derivatives; Amines; Tertiary amines; Alkanolamines; Steroidal alkaloids; Cerveratrum-type alkaloids; Organic oxides; Azacyclic compounds; Oxacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	739.471	192.0	3.197	8.394040670740681e+17	8.394036068666295e+17	8.394036068666295e+17																																																																																															1.0	1.0	0.15	0.15	-330.365	0.43	0.291	41.866	C39H68N2O12	[M - H2O + H]+	C39H67N2O11+	CWLDAGVYTWOYGK	InChI=1S/C39H69N2O12/c1-14-27-39(10,46)32(43)22(4)30-20(2)18-38(9,53-30)34(52-36-29(42)26(17-21(3)48-36)41(11,12)16-15-40)23(5)31(24(6)35(45)50-27)51-28-19-37(8,47-13)33(44)25(7)49-28/h20-34,36,42-44,46H,14,16-19H2,1-13H3/q+1	6,9alpha-Epoxy-9-deoxo-6-deoxy-3''-des(dimethylamino)-3''-(N,N-dimethyl-N-cyanomethylaminio)erythromycin	CCC1C(C(C(C2C(CC(O2)(C(C(C(C(C(=O)O1)C)OC3CC(C(C(O3)C)O)(C)OC)C)OC4C(C(CC(O4)C)[N+](C)(C)CC#N)O)C)C)C)O)(C)O	2.8	101831280	PUBCHEM:(101831280)	2.0	739.471	192.0	3.197	8.394040670740681e+17	8.394036068666295e+17	8.394036068666295e+17		739.4705429970514	3.1969037	0	0.0	0.0	60848.8075	585569.21	0.0	0	121697.615	0.0	0.0	0.0	0	134244.92	109150.31	0.0	0.0	0.0	0.0	0.0	0.0	0	60848.8075	0.0	0	33561.23	27287.5775	0	121697.615	0.0	0.0	0.0	-1		
354	sirius	1.0	canopus	canopus	canopus	6.0	C28H29Cl2N3O9	[M + K]+	C28H29Cl2KN3O9+	Carbohydrates	0.078	Tryptophan alkaloids	0.578	Carbazole alkaloids	0.552	Organic oxygen compounds	1.0	Organooxygen compounds	0.999	Carbohydrates and carbohydrate conjugates	0.94	Monosaccharides	0.852	Hexoses	0.692	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Pyrroles; Alcohols and polyols; Indoles and derivatives; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organohalogen compounds; Organonitrogen compounds; Organooxygen compounds; Carboxylic acid amides; Aryl chlorides; Carboxylic acid derivatives; Carboxylic acids; Hexoses; Organochlorides; Monosaccharides; Secondary alcohols; Secondary carboxylic acid amides; Carbonyl compounds; Oxanes; Glycosyl compounds; Substituted pyrroles; Polyols; Benzenoids; Indoles; Aryl halides; Organic oxides; Azacyclic compounds; Oxacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; N-alkylindoles; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	660.09	193.0	3.218	8.394044723570852e+17	8.394036069001839e+17	8.394036069001839e+17																																																																																															1.0	6.0	-inf	-inf	-436.714	0.036	0.031	51.789	C28H29Cl2N3O9	[M + K]+	C28H29Cl2KN3O9+	RIVDDFRMAKKLGE	InChI=1S/C28H29Cl2N3O9/c1-15(2)25(32-28(39)41-13-16-7-4-3-5-8-16)20-11-22(42-33-20)26(37)31-19(12-23(35)36)21(34)14-40-27(38)24-17(29)9-6-10-18(24)30/h3-11,15,19,22,25,33H,12-14H2,1-2H3,(H,31,37)(H,32,39)(H,35,36)	(3S)-5-(2,6-dichlorobenzoyl)oxy-3-[[3-[(1S)-2-methyl-1-(phenylmethoxycarbonylamino)propyl]-2,5-dihydro-1,2-oxazole-5-carbonyl]amino]-4-oxopentanoic acid	CC(C)C(C1=CC(ON1)C(=O)NC(CC(=O)O)C(=O)COC(=O)C2=C(C=CC=C2Cl)Cl)NC(=O)OCC3=CC=CC=C3	4.4	91398976	PUBCHEM:(91398976)	2.0	660.09	193.0	3.218	8.394044723570852e+17	8.394036069001839e+17	8.394036069001839e+17		660.090236938877	3.204994	0	0.0	0.0	97424.70249999998	632924.7316666667	0.0	0	141972.705	52876.7	0.0	0.0	0	151305.33	132640.08	105753.4	0.0	0.0	0.0	0.0	0.0	0	70986.3525	26438.35	0	64264.6825	33160.02	0	141972.705	52876.7	0.0	0.0	-1		
355	sirius	1.0	canopus	canopus	canopus	9.0	C32H58N10O9	[M + H3N + H]+	C32H62N11O9+	Amino acids and Peptides	0.935	Oligopeptides	0.991	Cyclic peptides	0.675	Organic acids and derivatives	0.999	Carboxylic acids and derivatives	0.995	Amino acids, peptides, and analogues	0.992	Peptides	0.731	Oligopeptides	0.512	Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Pyrrolidines; Phenylpropanoids and polyketides; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Amino acids and derivatives; Peptides; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; Monocarboxylic acids and derivatives; N-acyl-alpha amino acids and derivatives; Secondary carboxylic acid amides; Tertiary carboxylic acid amides; Carbonyl compounds; Pyrrolidine carboxylic acids and derivatives; Pyrrolidinecarboxamides; Benzene and substituted derivatives; Alpha amino acid amides; Benzenoids; N-acylpyrrolidines; Fatty Acyls; Organic oxides; Azacyclic compounds; Hydrocarbon derivatives; Proline and derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Oligopeptides; Chemical entities	744.475	193.0	3.21	8.394037915040923e+17	8.39403606942127e+17	8.39403606942127e+17																																																																																															1.0	9.0	0.176	0.176	-237.976	0.045	0.051	41.021	C32H58N10O9	[M + H3N + H]+	C32H62N11O9+	LYOITWDZBWDGDY	InChI=1S/C32H58N10O9/c1-14(2)23(33)30(49)37-11-20(43)35-12-21(44)38-19(10)29(48)41-26(17(7)8)32(51)42-25(16(5)6)31(50)39-18(9)28(47)36-13-22(45)40-24(15(3)4)27(34)46/h14-19,23-26H,11-13,33H2,1-10H3,(H2,34,46)(H,35,43)(H,36,47)(H,37,49)(H,38,44)(H,39,50)(H,40,45)(H,41,48)(H,42,51)	H-Val-Gly-Gly-Ala-Val-Val-Ala-Gly-Val-NH2	CC(C)C(C(=O)NCC(=O)NCC(=O)NC(C)C(=O)NC(C(C)C)C(=O)NC(C(C)C)C(=O)NC(C)C(=O)NCC(=O)NC(C(C)C)C(=O)N)N	-0.7	102250993	PUBCHEM:(102250993)	2.0	744.475	193.0	3.21	8.394037915040923e+17	8.39403606942127e+17	8.39403606942127e+17		744.475051788037	3.2094557	0	0.0	0.0	237239.4975	724714.7233333333	64244.8225	0	269228.4025	205250.5925	59441.605	69048.04	0	288318.09	250138.71500000003	280675.405	129825.78	118883.21	0.0	0.0	138096.08	0	140379.21375	161105.10625	0	171969.17625	129515.14375	0	211710.3875	262768.6075	69048.04	59441.605	-1		
356																																																																																																																																																									776.8268498632963	3.2121384	0	0.0	0.0	34557.2625	574924.5266666667	0.0	0	69114.525	0.0	0.0	0.0	0	138229.05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	34557.2625	0.0	0	34557.2625	0.0	0	69114.525	0.0	0.0	0.0	-1		
357																																																																																																																																																									692.7758068691418	3.2182522	0	0.0	0.0	98404.065	645428.5183333334	30524.15875	0	134748.4775	62059.6525	0.0	61048.3175	0	155517.875	113979.08	0.0	124119.305	0.0	0.0	0.0	122096.635	0	69403.6275	59524.59625	0	38879.46875	90048.755	0	77758.9375	119049.1925	61048.3175	0.0	-1		
358	sirius	1.0	canopus	canopus	canopus	5.0	C30H30Cl2N4O13	[M + H]+	C30H31Cl2N4O13+	Carbohydrates	0.626	Oligopeptides	0.301	Simple coumarins	0.306	Organic acids and derivatives	0.983	Carboxylic acids and derivatives	0.973	Amino acids, peptides, and analogues	0.525	Amino acids and derivatives	0.52	Amino acids and derivatives	0.52	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Amino acids, peptides, and analogues; Alcohols and polyols; Phenols; Benzoic acids and derivatives; Benzamides; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organohalogen compounds; Organonitrogen compounds; Benzoyl derivatives; Organooxygen compounds; Amino acids and derivatives; Carboxylic acid amides; Aryl chlorides; Carboxylic acid derivatives; Hexoses; Organochlorides; Monosaccharides; Acetals; Secondary alcohols; Secondary carboxylic acid amides; Carbonyl compounds; Oxanes; Glycosyl compounds; O-glycosyl compounds; Benzene and substituted derivatives; Polyols; Phenol ethers; Benzenoids; Aryl halides; Organic oxides; Azacyclic compounds; Oxacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Phenolic glycosides; Organopnictogen compounds; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; Organic nitrogen compounds; Chemical entities	725.127	194.0	3.23	8.394046529847871e+17	8.394036070553732e+17	8.394036070553732e+17																																																																																															1.0	5.0	-inf	-inf	-396.424	0.063	0.05	47.664	C30H30Cl2N4O13	[M + H]+	C30H31Cl2N4O13+	VFCLIALBRYABRN	InChI=1S/C30H30Cl2N4O13/c1-15-11-34(28(38)33-27(15)37)26-10-24(49-30(40)46-13-17(3)21-9-19(32)5-7-23(21)36(43)44)25(48-26)14-47-29(39)45-12-16(2)20-8-18(31)4-6-22(20)35(41)42/h4-9,11,16-17,24-26H,10,12-14H2,1-3H3,(H,33,37,38)	[(2R,3S,5R)-3-[2-(5-chloro-2-nitrophenyl)propoxycarbonyloxy]-5-(5-methyl-2,4-dioxopyrimidin-1-yl)oxolan-2-yl]methyl 2-(5-chloro-2-nitrophenyl)propyl carbonate	CC1=CN(C(=O)NC1=O)C2CC(C(O2)COC(=O)OCC(C)C3=C(C=CC(=C3)Cl)[N+](=O)[O-])OC(=O)OCC(C)C4=C(C=CC(=C4)Cl)[N+](=O)[O-]	5.9	20735811	PUBCHEM:(20735811)	2.0	725.127	194.0	3.23	8.394046529847871e+17	8.394036070553732e+17	8.394036070553732e+17		725.1268221177963	3.216943	0	0.0	0.0	305001.8175	782297.9266666666	67501.48	0	322999.17000000004	287004.465	63840.18	71162.78	0	339307.02	306691.32	283891.205	290117.725	127680.36	0.0	0.0	142325.56	0	189423.50875	183079.78875	0	187719.64625	184783.65125	0	307684.2375	302319.3975	71162.78	63840.18	-1		
359	sirius	1.0	canopus	canopus	canopus	1.0	C31H26N6O8S2	[M + Na]+	C31H26N6NaO8S2+	Amino acids and Peptides	0.968	Oligopeptides	0.95	Cyclic peptides	0.607	Organic acids and derivatives	0.995	Carboxylic acids and derivatives	0.971	Amino acids, peptides, and analogues	0.924	Amino acids and derivatives	0.916	Alpha amino acids and derivatives	0.91	Organic compounds; Organoheterocyclic compounds; Organosulfur compounds; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Macrolactams; Lactams; Piperazines; Indoles and derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Carboxylic acid amides; Carboxylic acid derivatives; Secondary carboxylic acid amides; Tertiary carboxylic acid amides; Dioxopiperazines; Carbonyl compounds; Benzene and substituted derivatives; Diazinanes; Benzenoids; 2,5-dioxopiperazines; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	697.113	194.0	3.233	8.394037963610964e+17	8.394036070931219e+17	8.394036070931219e+17																																																																																															1.0	1.0	0.024	0.024	-271.127	0.893	0.909	29.227	C31H26N6O8S2	[M + Na]+	C31H26N6NaO8S2+	NDECOSKJVMEEIL	InChI=1S/C31H26N6O8S2/c1-17-12-23(34-35-27-11-8-24(13-18(27)2)46(40,41)42)7-10-26(17)36-37-29-28(47(43,44)45)16-20-15-22(6-9-25(20)30(29)38)33-31(39)19-4-3-5-21(32)14-19/h3-16,38H,32H2,1-2H3,(H,33,39)(H,40,41,42)(H,43,44,45)	7-[(3-Aminobenzoyl)amino]-4-hydroxy-3-[[2-methyl-4-[(2-methyl-4-sulfonatophenyl)diazenyl]phenyl]diazenyl]naphthalene-2-sulfonate	CC1=C(C=CC(=C1)N=NC2=C(C=C(C=C2)S(=O)(=O)O)C)N=NC3=C(C=C4C=C(C=CC4=C3O)NC(=O)C5=CC(=CC=C5)N)S(=O)(=O)O	4.7	4185819;4185820	NORMAN:(NS00046673);PUBCHEM:(4185819 4185820)	262146.0	697.113	194.0	3.233	8.394037963610964e+17	8.394036070931219e+17	8.394036070931219e+17		697.1131443553901	3.2324507	0	0.0	0.0	38411.25	573513.1083333333	0.0	0	76822.5	0.0	0.0	0.0	0	153645.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	38411.25	0.0	0	38411.25	0.0	0	76822.5	0.0	0.0	0.0	-1		
