cluster index	parent mass	RTMean	ATTRIBUTE_Group:GNPSGROUP:nan	ATTRIBUTE_Group:GNPSGROUP:BB	ATTRIBUTE_Group:GNPSGROUP:IAA	ATTRIBUTE_Group:GNPSGROUP:Pt	ATTRIBUTE_Group:GNPSGROUP:QC	ATTRIBUTE_Group:GNPSGROUP:wt	ATTRIBUTE_Group_detailed:GNPSGROUP:nan	ATTRIBUTE_Group_detailed:GNPSGROUP:Pt_1	ATTRIBUTE_Group_detailed:GNPSGROUP:Pt_2	ATTRIBUTE_Group_detailed:GNPSGROUP:wt_1	ATTRIBUTE_Group_detailed:GNPSGROUP:wt_2	ATTRIBUTE_Group_super_detailed:GNPSGROUP:nan	ATTRIBUTE_Group_super_detailed:GNPSGROUP:Pt_1A	ATTRIBUTE_Group_super_detailed:GNPSGROUP:Pt_1B	ATTRIBUTE_Group_super_detailed:GNPSGROUP:Pt_2A	ATTRIBUTE_Group_super_detailed:GNPSGROUP:Pt_2B	ATTRIBUTE_Group_super_detailed:GNPSGROUP:wt_1A	ATTRIBUTE_Group_super_detailed:GNPSGROUP:wt_1B	ATTRIBUTE_Group_super_detailed:GNPSGROUP:wt_2A	ATTRIBUTE_Group_super_detailed:GNPSGROUP:wt_2B	ATTRIBUTE_time_point:GNPSGROUP:nan	ATTRIBUTE_time_point:GNPSGROUP:0m	ATTRIBUTE_time_point:GNPSGROUP:20m	ATTRIBUTE_plant_extract:GNPSGROUP:nan	ATTRIBUTE_plant_extract:GNPSGROUP:A	ATTRIBUTE_plant_extract:GNPSGROUP:B	ATTRIBUTE_gene_time:GNPSGROUP:nan	ATTRIBUTE_gene_time:GNPSGROUP:Pt_0m	ATTRIBUTE_gene_time:GNPSGROUP:Pt_20m	ATTRIBUTE_gene_time:GNPSGROUP:wt_0m	ATTRIBUTE_gene_time:GNPSGROUP:wt_20m
778	302.3052842752431	6.530009	0	249623.33	486944.47	642849.085	203181.97333333336	716867.9057142857	0	607638.085	678060.085	688647.385	754495.2666666666	0	675083.39	540192.78	796823.7799999999	559296.39	750532.15	626762.62	610683.3	826401.25	0	729866.837142857	631475.02	0	722223.1342857142	638163.26	0	765033.4675	520664.7025	682977.9966666667	742285.3375
779	504.317006766856	6.537192	0	0.0	0.0	213227.97	0.0	239615.55428571426	0	183919.8875	242536.0525	244228.3475	233465.16333333333	0	175732.82	192106.95500000002	216823.58000000002	268248.52499999997	232770.1	255686.595	231880.62	234257.435	0	214804.50714285715	234937.63625	0	211790.51714285716	237574.8775	0	198222.285	228233.655	236914.1366666667	241641.6175
780	253.14102436283216	6.5473866	0	203088.19	208327.9	192755.81625	180016.38	197969.39285714287	0	195856.0575	189655.575	194583.69	202483.66333333333	0	194268.24	197443.875	189691.25	189619.9	203487.14	185680.24	202527.02	202461.985	0	193728.47	196466.62375	0	196774.32571428572	193801.5	0	192095.3525	193416.28	195905.96	199516.9675
781	278.2478730136852	6.6166415	0	229658.08	354723.28	622454.1074999999	0.0	463571.9985714286	0	578461.6575	666446.5575	425148.8325	514802.8866666667	0	596465.025	560458.29	636106.02	696787.095	447741.43000000005	402556.23500000004	176952.06	683728.3	0	513971.0742857143	578354.91625	0	505368.14428571425	585882.48	0	617590.0875	627318.1275	375812.38999999996	529391.7050000001
782	318.2402428573533	6.5979447	0	274720.03	386553.0	347298.355	0.0	353374.22000000003	0	370787.145	323809.565	463217.05	206917.1133333333	0	384245.15	357329.14	201192.735	446426.395	478089.37	448344.73	219280.81	200735.265	0	275203.66	415697.595	0	335190.75999999995	363208.8825	0	290374.39749999996	404222.3125	254976.01	427172.8775
783	417.3449958053615	6.593091	0	261510.83	316621.6	274654.80625	251350.665	279868.7571428571	0	273343.59750000003	275966.015	274470.34	287066.64666666667	0	274598.835	272088.36	294565.31	257366.72	276911.845	272028.835	304844.38	278177.78	0	279640.0485714286	274854.92625	0	285285.19428571424	269915.42375	0	281637.6575	267671.95499999996	276976.57	282037.89749999996
784	460.2694378824112	6.5471215	0	1139663.8	2393751.0	181130.74375	0.0	207791.9342857143	0	168815.7	193445.78749999998	207937.34999999998	207598.04666666666	0	175336.39500000002	162295.005	198968.03499999997	187923.53999999998	206956.83	208917.87	215293.23	203750.45500000002	0	189896.51857142855	196789.23249999998	0	196830.82142857142	190721.7175	0	176547.465	185714.0225	207695.25666666668	207864.4425
785	437.1934787054375	6.593657	0	2180879.2	4520929.5	260043.87375	0.0	269132.4557142857	0	250021.88	270065.8675	278646.825	256446.63	0	277139.765	222903.995	256582.97	283548.765	287327.98	269965.67000000004	271895.7	248722.095	0	260855.93	267285.83375	0	273428.1614285714	256285.13125	0	240514.965	279572.7825	287977.2166666667	254998.885
786	415.2114499632651	6.5942497	0	2425531.5	4947377.0	251158.26374999998	0.0	269379.46	0	241158.5825	261157.945	278847.85	256754.93999999997	0	261421.875	220895.28999999998	242926.38	279389.51	276745.685	280950.015	274732.97	247765.925	0	257602.17714285714	261463.38624999998	0	262417.2642857143	257250.185	0	236740.66749999998	265575.86	285417.5233333333	257350.91249999998
787	453.1673808449025	6.59452	0	907324.25	1688358.0	89812.6255	0.0	88590.02142857143	0	71302.92850000001	108322.32250000001	155032.5375	0.0	0	79351.865	63253.992	138769.06	77875.585	159359.06	150706.015	0.0	0.0	0	88073.902	90264.23000000001	0	107851.42428571428	72958.898	0	65984.72099999999	113640.53	117526.14333333333	66887.93
788	851.3978352293777	6.592689	0	0.0	412731.66	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0	0.0	0.0	0	0.0	0.0	0.0	0.0
789	205.15875032914545	6.6113605	0	349911.16	367916.62	312556.1225	312691.0233333333	329460.19	0	315942.665	309169.58	327935.3325	331493.3333333333	0	297305.3	334580.03	317590.52	300748.64	323813.385	332057.28	322785.38	335847.31000000006	0	317218.0942857143	323267.95625	0	314314.82714285713	325808.315	0	306874.07999999996	318238.16500000004	331010.11333333334	328297.7475
790	318.2402716762319	6.657665	0	792210.56	1328452.9	627412.72625	120890.445	728398.9742857143	0	576813.1925	678012.26	767933.605	675686.1333333333	0	578891.96	574734.425	649117.47	706907.05	799986.27	735880.94	643397.4	691830.5	0	704135.3142857143	648643.42875	0	671341.2571428571	677338.22875	0	631550.355	623275.0974999999	800915.2599999999	674011.76
791	278.2478804094059	6.660488	0	781073.06	1287254.6	609894.475	145507.69	708840.1671428571	0	568101.75	651687.2	751370.265	652133.37	0	575529.3	560674.2	622653.85	680720.55	791716.73	711023.8	617753.25	669323.43	0	692581.6657142857	624120.6637500001	0	656793.2871428571	655435.495	0	610437.0249999999	609351.925	802107.8533333334	638889.4025000001
792	282.1699772650892	6.6588306	0	229563.53	208857.81	226350.3625	220667.15666666665	225356.69	0	226663.755	226036.97	220326.05	232064.21	0	226960.475	226367.03499999997	231699.97999999998	220373.96	222679.515	217972.585	232540.6	231826.015	0	223264.80428571426	228180.7625	0	227888.64857142858	224134.89875	0	224808.74	227891.985	221206.22333333336	228469.54
793	288.2532555857297	6.662827	0	1812371.5	537821.06	609812.33375	518828.7483333333	634664.7142857143	0	601643.24	617981.4275	646283.05	619173.6	0	576870.6000000001	626415.88	625674.905	610287.95	636520.6499999999	656045.45	559004.2	649258.3	0	641319.3885714287	603989.49375	0	605305.2157142857	635501.895	0	629932.7050000001	589691.9625	656501.6333333333	618287.025
794	310.2351434486905	6.663399	0	1031534.06	310038.56	370884.71125	314195.24166666664	371120.60571428575	0	367239.8675	374529.555	379097.55	360484.68	0	351063.345	383416.39	393811.8	355247.31000000006	376698.14	381496.95999999996	319193.44	381130.3	0	381950.0885714286	361408.91375	0	366048.57285714283	375322.74	0	383512.8675	358256.555	379866.3833333333	364561.27249999996
795	341.3161866377751	6.7144127	0	142298.17	202419.8	88952.48250000001	0.0	149987.53585714285	0	68057.505	109847.46	159376.9965	137468.255	0	80712.11	55402.9	71196.07	148498.85	171195.345	147558.648	123820.54	144292.1125	0	105995.19357142856	127445.782	0	110003.94142857143	123938.127625	0	64816.457500000004	113088.5075	160900.17500000002	141803.0565
796	337.10449461076746	6.678031	0	236095.3	222711.58	206407.82875000002	189385.15833333333	216997.0	0	200738.6375	212077.02000000002	214912.4875	219776.35	0	201820.18	199657.095	209390.21500000003	214763.825	218298.91999999998	211526.055	221060.22	219134.415	0	203261.88857142857	218426.05125000002	0	211439.83571428573	211270.3475	0	201232.28	211583.3775	205968.03333333333	225268.725
797	272.2947861164346	6.68222	0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0	0.0	0.0	0	0.0	0.0	0.0	0.0
798	334.21414038698714	6.719724	0	194879.5	228334.03	187354.9175	0.0	210814.71714285715	0	186590.27	188119.565	226869.7175	189408.05000000002	0	214515.115	158665.425	172232.0	204007.13	234648.155	219091.28	167979.36	200122.39500000002	0	196810.5342857143	199608.5775	0	201538.55714285714	195471.5575	0	174467.57	200242.265	226601.15333333332	198974.89
799	278.2478843543575	6.724572	0	1292009.5	2133151.8	1186827.685	145123.065	1346706.4714285715	0	1130664.585	1242990.7850000001	1444038.425	1216930.5333333332	0	1208791.7	1052537.47	1135574.47	1350407.1	1502514.15	1385562.7	1055525.4	1297633.1	0	1294043.2485714287	1232908.005	0	1249898.0057142857	1271535.0925	0	1149609.26	1224046.1099999999	1486621.9000000001	1241769.9
800	318.24027916290635	6.7247977	0	1158590.0	1894793.4	1110105.6825	120122.49666666666	1231888.4142857143	0	1084380.2	1135831.165	1316957.95	1118462.3666666665	0	1167546.9	1001213.5	1052067.23	1219595.1	1362084.9	1271831.0	966041.3	1194672.9	0	1184767.122857143	1151336.8125	0	1161348.48	1171828.125	0	1058180.6400000001	1162030.725	1353549.0999999999	1140642.9
801	694.4012870105581	6.73736	0	0.0	0.0	198834.3225	0.0	189457.6257142857	0	144179.60499999998	253489.03999999998	178382.3925	204224.60333333336	0	89056.43	199302.78	237260.78999999998	269717.29000000004	186085.195	170679.59	212301.62	200186.095	0	193913.92285714284	194935.0625	0	176729.49285714285	209971.43875	0	203697.24	193971.405	180869.5	195898.72
802	281.1382522874281	6.7460237	0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0	0.0	0.0	0	0.0	0.0	0.0	0.0
803	261.2213305847126	6.7304525	0	143096.47	186069.66	106497.62	0.0	111744.53714285714	0	69841.5925	143153.6475	126006.9875	92727.93666666666	0	79084.43	60598.755	126858.355	159448.94	166549.36	85464.615	0.0	139091.905	0	125800.07999999999	94199.01999999999	0	106426.32714285715	111151.05374999999	0	97724.69249999999	115270.54749999999	163233.93000000002	73127.4925
804	316.32092607898306	6.7659087	0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0	0.0	0.0	0	0.0	0.0	0.0	0.0
805	437.1935386248046	6.767989	0	574189.6	810955.7	34748.29625	0.0	36801.43142857143	0	35266.6875	34229.905	64402.505000000005	0.0	0	70533.375	0.0	0.0	68459.81	63057.815	65747.195	0.0	0.0	0	36801.43142857143	34748.29625	0	38168.91142857143	33551.75125	0	0.0	69496.5925	85870.00666666667	0.0
806	453.16748361989016	6.7695985	0	290835.6	437374.56	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0	0.0	0.0	0	0.0	0.0	0.0	0.0
807	460.26945239027225	6.7688613	0	637019.75	965005.75	58018.94125	0.0	80762.60428571429	0	41089.48	74948.4025	109786.4	42064.21	0	82178.96	0.0	0.0	149896.805	144636.09999999998	74936.7	126192.63	0.0	0	62432.840000000004	74057.485	0	82831.82142857143	56208.37625	0	33690.965	82346.91750000001	100755.34000000001	65768.05249999999
808	432.2383837436007	6.7719674	0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0	0.0	0.0	0	0.0	0.0	0.0	0.0
809	446.2537775942181	6.7719674	0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0	0.0	0.0	0	0.0	0.0	0.0	0.0
810	415.2115035389595	6.774008	0	392172.97	584017.56	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0	0.0	0.0	0	0.0	0.0	0.0	0.0
811	233.1899901073228	6.797356	0	213458.6	226853.52	211050.5575	200245.2333333333	214958.03714285715	0	212243.5	209857.615	212169.9175	218675.53	0	203539.46000000002	220947.53999999998	214600.325	205114.905	211392.84000000003	212946.995	213242.84	221391.875	0	209444.54571428572	215874.8625	0	210329.72714285715	215100.32875	0	209757.9525	212343.1625	209026.67	219406.5625
812	318.2402775298927	6.7886825	0	1186998.8	1225650.8	685489.6475	120890.445	742637.4428571428	0	664809.535	706169.76	769076.15	707385.8333333334	0	736495.12	593123.95	669582.47	742757.05	765862.7	772289.6	682074.5	720041.5	0	747690.0457142858	681068.62	0	717993.5828571429	707053.025	0	697469.52	673509.775	814650.7466666667	688627.465
813	341.31619902046714	6.8117595	0	183462.7	342507.75	182226.85625	0.0	204431.32857142857	0	179993.74	184459.9725	216660.41	188125.88666666663	0	200428.31	159559.17	178615.765	190304.18	222777.805	210543.015	191385.8	186495.93	0	199619.4857142857	186437.21875	0	199289.93714285715	186725.57375	0	180559.8425	183893.87	225032.34333333335	188980.5675
814	278.2478837800681	6.7909064	0	911069.06	1682118.8	907003.32875	145507.69	1002080.7085714285	0	875307.51	938699.1475	1045369.5	944362.32	0	954281.6699999999	796333.35	902637.12	974761.175	1075409.4	1015329.6	910409.56	961338.7	0	981809.3257142857	924740.78875	0	967866.5628571428	936940.7062499999	0	903843.895	910162.7625	1085763.2333333334	939318.815
815	494.3841609742191	6.8180037	0	195418.17	123286.05	122324.24625	0.0	124587.00857142857	0	0.0	244648.4925	120112.19249999999	130553.43000000001	0	0.0	0.0	288845.75	200451.235	140100.61	100123.775	141911.39	124874.45	0	146812.56428571427	102876.885	0	142829.15857142856	106362.36499999999	0	144422.875	100225.6175	149998.81666666665	105528.1525
816	518.3244774719522	6.8229165	0	0.0	0.0	338384.02749999997	37513.90916666667	390085.64857142855	0	353122.75	323645.305	385612.57999999996	396049.74	0	345608.92	360636.57999999996	285001.36	362289.25	392520.535	378704.625	447958.1	370095.56000000006	0	304333.3128571428	413417.32125	0	356317.1042857143	367931.50375000003	0	261037.46249999997	415730.5925	362061.11333333334	411104.05
817	334.23509056712044	6.845913	0	0.0	0.0	120082.47624999999	0.0	138642.07857142857	0	109011.795	131153.1575	188981.7275	71522.54666666668	0	0.0	218023.59	181456.025	80850.29	167803.75	210159.70500000002	0.0	107283.82	0	160945.6242857143	100566.87375	0	99788.50714285715	154079.35125	0	130094.4925	110070.45999999999	202080.46666666667	91063.2875
818	337.0748255120401	6.8824234	0	204167.31	181200.5	186897.13875	186377.16666666666	185300.50285714286	0	179713.995	194080.2825	191120.53	177540.46666666667	0	181497.055	177930.935	210796.34	177364.225	191805.77	190435.29	181160.39	175730.505	0	191355.0342857143	181599.42375000002	0	192765.5314285714	180365.23875	0	192248.7975	181545.48	190163.35	181653.3675
819	318.24026980892086	6.8772664	0	238036.34	375572.8	329741.45625	0.0	248070.82285714286	0	444863.995	214618.9175	258857.745	233688.26	0	510242.87	379485.12	215989.58000000002	213248.255	264052.69	253662.8	240626.2	230219.29	0	230873.36000000002	344789.23625	0	317313.78285714285	269153.86625	0	206185.24	453297.67250000004	263790.85333333333	236280.8
820	296.2583864243404	6.8865113	0	273027.06	482307.06	270134.695	0.0	322700.7842857143	0	258021.535	282247.855	335378.115	305797.6766666667	0	254425.53	261617.54	287890.70999999996	276605.0	336761.73	333994.5	315264.03	301064.5	0	300892.1642857143	289217.2375	0	296202.85285714286	293320.385	0	264954.955	275314.435	348808.44333333336	303120.04
821	458.2537460015974	6.891225	0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0	0.0	0.0	0	0.0	0.0	0.0	0.0
822	415.2115134787885	6.900269	0	231598.58	263832.88	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0	0.0	0.0	0	0.0	0.0	0.0	0.0
823	316.3209250113716	6.906603	0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0	0.0	0.0	0	0.0	0.0	0.0	0.0
824	318.2402738938848	6.939168	0	261121.58	386964.16	225981.175	0.0	229981.68285714285	0	230242.58000000002	221719.77000000002	233724.8	224990.86	0	229129.3	231355.86	219413.38	224026.16	250755.0	216694.6	194539.36	240216.61	0	234868.05571428573	221705.59875	0	227590.67428571428	228073.3075	0	222647.7225	229314.6275	251161.83333333334	214096.57
825	147.0440661083572	6.9539547	0	419995.44	366919.22	360565.54375	349814.5716666667	353470.4914285714	0	359802.765	361328.3225	351988.98	355445.84	0	380094.47	339511.06	352398.965	370257.68	360702.47	343275.49	337933.28	364202.12	0	364465.10285714286	350945.25875000004	0	360617.87	354311.5875	0	378410.91500000004	342720.1725	345870.6866666667	359170.34500000003
826	221.1172384849883	6.9543047	0	646712.0	569400.4	553939.89625	543365.2983333333	551553.5199999999	0	555837.9675	552041.825	549156.625	554749.38	0	587609.9	524066.035	539432.6499999999	564651.0	564363.5	533949.75	551275.1	556486.52	0	559228.7228571428	547224.09375	0	562012.4571428571	544788.3262499999	0	576649.6849999999	531230.1075	536000.7733333333	563218.0800000001
827	278.2478579286138	6.95928	0	296123.8	452591.62	295153.47	0.0	328616.4842857143	0	287364.795	302942.145	347986.9	302789.26333333337	0	296900.33999999997	277829.25	297275.43	308608.86	360831.33499999996	335142.465	264847.75	321760.02	0	340992.97857142857	284324.0375	0	310694.5657142857	310835.14875	0	302416.4	287890.54000000004	392428.4166666667	280757.535
828	429.2271931474348	6.960018	0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0	0.0	0.0	0	0.0	0.0	0.0	0.0
829	437.19351613098473	6.960018	0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0	0.0	0.0	0	0.0	0.0	0.0	0.0
830	446.2537874764549	6.960018	0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0	0.0	0.0	0	0.0	0.0	0.0	0.0
831	451.2091607231116	6.960018	0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0	0.0	0.0	0	0.0	0.0	0.0	0.0
832	474.28518519782153	6.96247	0	0.0	134315.28	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0	0.0	0.0	0	0.0	0.0	0.0	0.0
833	334.23508803713275	6.971513	0	0.0	0.0	198011.5	0.0	238729.39285714287	0	204813.96	191209.04	266900.2675	201168.22666666665	0	167186.24	242441.68	219679.12	162738.96	274585.115	259215.41999999998	203380.56	200062.06	0	270256.70714285714	170425.1	0	218040.2157142857	216114.53	0	227769.16999999998	168253.83000000002	326906.75666666665	172596.37
834	181.1586820322764	6.9862013	0	877921.0	936526.7	845429.58	798639.6266666666	825668.7699999999	0	834900.5349999999	855958.625	824809.3225	826814.7000000001	0	855723.57	814077.5	868334.25	843583.0	825451.8	824166.845	799958.06	840243.02	0	820782.2257142857	849705.30625	0	842711.0428571429	830517.5912499999	0	831179.65	859679.51	806918.9933333333	839731.1025
835	320.25590638685105	6.987298	0	559514.1	1006218.06	767152.72	19130.828333333335	804688.3557142857	0	741659.6975	792645.7425	874477.6599999999	711635.9500000001	0	849160.925	634158.47	745824.3300000001	839467.155	935062.82	813892.5	636364.75	749271.55	0	762267.2485714286	804271.18875	0	813780.1285714286	759197.41875	0	694568.375	839737.065	852532.4133333332	768805.3125
836	280.2634763324212	6.990318	0	642508.0	1126053.5	863870.1224999999	60635.130833333336	927999.6385714285	0	826307.8599999999	901432.385	1009994.585	818673.0433333333	0	946037.3999999999	706578.32	835961.55	966903.22	1090355.42	929633.75	749091.44	853463.845	0	864246.0185714286	919654.5399999999	0	927685.74	864144.78375	0	779169.645	948570.6	977681.1833333332	890738.48
837	343.3318182343337	6.9896154	0	0.0	180869.8	95080.991875	0.0	143189.8992857143	0	81878.23000000001	108283.75375	155423.61125000002	126878.28333333333	0	163756.46000000002	0.0	129792.3575	86775.15	155667.595	155179.6275	116620.62	132007.115	0	99985.94357142856	132884.453125	0	145007.635	93490.47312499999	0	61402.11875	128759.86499999999	151431.04333333333	137009.04125
838	277.21625322941776	7.009695	0	0.0	0.0	995538.29875	21202.001666666667	1165748.74	0	980537.385	1010539.2125	891040.385	1532026.5466666666	0	884109.4199999999	1076965.35	878221.675	1142856.75	874603.22	907477.55	1777364.2	1409357.72	0	816059.6671428571	1301516.2375	0	1007318.9757142857	1134164.3425	0	759250.6224999999	1231825.975	891805.0599999999	1371206.5
839	289.16450093188394	7.0131207	0	0.0	0.0	281166.37375	0.0	248109.4485714286	0	235603.0625	326729.685	258707.0	233979.38	0	223607.055	247599.07	317982.98	335476.39	254396.2	263017.8	232575.25	234681.445	0	259563.32285714286	271144.23375	0	260649.67428571428	270193.67625	0	271229.9925	291102.755	244007.76333333334	251185.71250000002
840	296.2583558906891	6.9993773	0	0.0	203105.97	15402.715	0.0	108656.12000000001	0	30805.43	0.0	119433.695	94286.02	0	61610.86	0.0	0.0	0.0	150748.04	88119.35	145877.53	68490.265	0	68417.80714285714	50611.238750000004	0	81513.61857142858	39152.40375	0	0.0	30805.43	159641.55000000002	70417.0475
841	293.17463673451016	7.0211873	0	239541.81	227768.98	220084.94374999998	218180.3916666667	224101.73	0	217930.7725	222239.115	218103.86	232098.89	0	225141.12	210720.425	226366.26	218111.96999999997	225554.70500000002	210653.015	243474.66	226411.005	0	219984.30000000002	223687.695	0	228228.4042857143	216474.10375	0	216692.78749999998	223477.09999999998	224372.9833333333	223898.29
842	325.2007867355133	7.0210757	0	203411.31	186219.03	190139.0925	180574.045	192789.51571428572	0	179639.8325	200638.3525	190893.8775	195317.03333333333	0	183073.685	176205.97999999998	207226.83000000002	194049.875	191639.96000000002	190147.79499999998	198596.73	193677.185	0	194298.64857142858	188818.60125	0	194639.66857142857	188520.20875	0	193998.3825	186279.8025	194699.00333333333	191357.4
843	474.2851844699035	7.051163	0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0	0.0	0.0	0	0.0	0.0	0.0	0.0
844	189.1273614037394	7.0534534	0	690478.5	700897.7	716693.39	667165.1066666667	717304.5742857142	0	721673.915	711712.865	720660.02	712830.6466666666	0	718003.65	725344.18	698230.0800000001	725195.6499999999	722670.77	718649.27	725296.0	706597.97	0	710491.9028571428	722654.4775	0	714729.2857142857	718946.7675	0	712067.53	721319.25	708391.0666666668	723989.705
845	415.2114975741316	7.0569444	0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0	0.0	0.0	0	0.0	0.0	0.0	0.0
846	437.1935505452575	7.0569444	0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0	0.0	0.0	0	0.0	0.0	0.0	0.0
847	299.3056148438504	7.0717063	0	397903.88	432544.88	367252.26625	316183.77499999997	387065.05	0	359019.235	375485.2975	400605.60250000004	369010.98	0	345188.75	372849.72	370926.125	380044.47	417452.0	383759.205	387238.72	359897.11	0	374120.87857142853	378578.41625	0	379196.0671428571	374137.62625000003	0	366416.945	368087.5875	384392.79000000004	389069.245
848	200.2009591689246	7.09941	0	1115023.4	1415783.4	969757.3425	335593.55833333335	1052528.7371428572	0	939309.885	1000204.8	1091498.685	1000568.8066666666	0	919344.8300000001	959274.94	1022589.6	977820.0	1143655.72	1039341.65	1081328.8	960188.81	0	1048323.5085714286	973436.9175	0	1036072.7285714286	984156.35	0	967550.425	971964.26	1156020.9533333334	974909.575
849	320.2559033244676	7.1526585	0	333567.9	527431.4	339612.83875	505411.5333333334	375607.78571428574	0	331896.365	347329.3125	395093.5125	349626.81666666665	0	362014.33999999997	301778.39	328421.33999999997	366237.285	416127.08499999996	374059.94	318866.47	365006.99	0	353588.14	358880.02875	0	361713.14285714284	351770.65125	0	311733.9525	367491.725	409393.7233333333	350268.3325
850	280.26350463941884	7.1535606	0	378193.97	607651.94	405883.19625	677269.7083333334	450787.0857142857	0	401099.1125	410667.27999999997	475116.19	418348.27999999997	0	443616.46	358581.765	392480.525	428854.035	508072.86	442159.52	363618.66	445713.08999999997	0	421194.84285714285	431776.40875	0	435994.05	418827.1025	0	370001.475	441764.9175	489452.6666666667	421787.9
851	243.13555442537825	7.1580706	0	212619.4	244772.14	229928.13374999998	211105.705	227227.9785714286	0	227162.4475	232693.82	226135.2275	228684.97999999998	0	226096.175	228228.72	227833.255	237554.385	233245.44	219025.015	216977.5	234538.72	0	230963.41	226659.63125	0	227332.46285714285	229836.71	0	233186.575	226669.6925	227999.19000000003	226649.57
852	277.2162131047368	7.1593647	0	0.0	0.0	70464.7025	0.0	201110.69999999998	0	30428.8525	110500.5525	229467.07	163302.20666666667	0	0.0	60857.705	66866.55	154134.555	256790.15	202143.99000000002	154519.47	167693.575	0	150133.24	115069.98000000001	0	114547.55285714286	146207.45625000002	0	71631.285	69298.12	254802.51333333334	160841.84
853	457.2221061471451	7.184084	0	142228.34	268009.1	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0	0.0	0.0	0	0.0	0.0	0.0	0.0
854	474.2488457471511	7.184084	0	225019.05	394067.5	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0	0.0	0.0	0	0.0	0.0	0.0	0.0
855	502.28012003148496	7.184084	0	298219.84	535582.6	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0	0.0	0.0	0	0.0	0.0	0.0	0.0
856	296.25837945203466	7.189236	0	787292.44	1200659.4	816875.0700000001	0.0	948365.9371428572	0	778751.8625	854998.2775000001	996188.95	884601.9199999999	0	768413.905	789089.82	811181.575	898814.98	1020392.05	971985.85	941572.6	856116.5800000001	0	873802.3857142858	882118.1775	0	877363.9514285715	879001.8075	0	770357.525	863392.615	1011728.8666666667	900843.74
