#Scan#	SpectrumFile	Annotation	OrigAnnotation	Protein	dbIndex	numMods	matchOrientation	startMass	Charge	MQScore	p-value	isDecoy	StrictEnvelopeScore	UnstrictEvelopeScore	CompoundName	Organism	FileScanUniqueID	FDR	LibraryName	mzErrorPPM	LibMetaData	Smiles	Inchi	LibSearchSharedPeaks	Abundance	ParentMassDiff	SpecMZ	ExactMass	LibrarySpectrumID
95	spectra_filtered.mgf	*..*		:966	966	-1	0	228.196	0	0.768289	0	0	198338.0	639108.0	Cycloleucine_2-Heptanone (known isomers: 0; isobaric peaks in run: 1) [M+H]+	GNPS-ALKYLAMINES-LIBRARY	temp/spectra_filtered.mgf95	-1	GNPS-ALKYLAMINES-LIBRARY.mgf	2.40721				7	0	0.000549316	228.195	0	CCMSLIB00016343993
432	spectra_filtered.mgf	*..*		:197751	197751	-1	0	275.09	1	0.763335	0	0	2122.0	822553.0	Phloretin [M+H]+	BMDMS-NP	temp/spectra_filtered.mgf432	-1	BMDMS-NP.mgf	7157.64				7	0	1.96899	273.121	0	CCMSLIB00006552051
509	spectra_filtered.mgf	*..*		:197751	197751	-1	0	275.09	1	0.760141	0	0	2122.0	20817400.0	Phloretin [M+H]+	BMDMS-NP	temp/spectra_filtered.mgf509	-1	BMDMS-NP.mgf	7157.19				6	0	1.96887	273.121	0	CCMSLIB00006552051
57	spectra_filtered.mgf	*..*		:1120	893	-1	0	311.257	1	0.759079	0	0	651644.0	2088840.0	Spectral Match to Monopalmitolein (9c) from NIST14 M+H-H2O	GNPS-NIST14-MATCHES	temp/spectra_filtered.mgf57	-1	GNPS-NIST14-MATCHES.mgf	3042.57				8	0	0.947021	310.31	0	CCMSLIB00003135379
128	spectra_filtered.mgf	*..*		:4658	22012	-1	0	519.325	1	0.757114	0	0	177188.0	228863.0	C23 3a, 7b_kojic acid [CCS=212.06292724609375] [M+NH4]+	GNPS-ION-MOBILITY-LIBRARY	temp/spectra_filtered.mgf128	-1	GNPS-ION-MOBILITY-LIBRARY.mgf	1940.62				8	0	1.00781	520.333	0	CCMSLIB00017431428
166	spectra_filtered.mgf	*..*		:5206	5206	-1	0	281.247	1	0.755584	0	0	476.055	260191.0	MoNA:790536 Linoleic acid M+H	MONA	temp/spectra_filtered.mgf166	-1	MONA.mgf	3496.13				9	0	0.983276	280.264	0	CCMSLIB00000567955
291	spectra_filtered.mgf	*..*		:124	4213	-1	0	251.15	1	0.753738	0	0	21616.1	186178.0	Spectral Match to His-Ile from NIST14 M+H-H2O	GNPS-NIST14-MATCHES	temp/spectra_filtered.mgf291	-1	GNPS-NIST14-MATCHES.mgf	1.33662				6	0	0.000335693	251.15	0	CCMSLIB00003138700
439	spectra_filtered.mgf	*..*		:11056	29519	-1	0	200.113	2	0.753414	0	0	290.55	112279.0	Sorbitol [M+NH4]+	MONA	temp/spectra_filtered.mgf439	-1	MONA.mgf	9729.15				7	0	203.0	202.06	0	CCMSLIB00004702119
540	spectra_filtered.mgf	*..*		:9276	9276	-1	0	498.161	0	0.75255	0	0	1176470.0	377671.0	Methionine_lactose (known isomers: 0; isobaric peaks in run: 0) [M+Na]+	GNPS-ALKYLAMINES-LIBRARY	temp/spectra_filtered.mgf540	-1	GNPS-ALKYLAMINES-LIBRARY.mgf	1486.24				6	0	0.740387	498.901	0	CCMSLIB00016352303
465	spectra_filtered.mgf	*..*		:71953	71953	-1	0	325.067	1	0.75224	0	0	219.414	193889.0	(4-chloro-1,3-dimethyl-1H-pyrazol-5-yl)[5-hydroxy-3-methyl-5-(trifluoromethyl)-4,5-dihydro-1H-pyrazol-1-yl]methanone [M+H]+	MSNLIB-POSITIVE	temp/spectra_filtered.mgf465	-1	MSNLIB-POSITIVE.mgf	3390.88				6	0	1.10226	323.965	0	CCMSLIB00012412010
213	spectra_filtered.mgf	*..*		:6599	6599	-1	0	234.152	1	0.75162	0	0	109053000.0	562855.0	Homocysteine_heptanal (known isomers: 0; isobaric peaks in run: 1) [M+H]+	GNPS-ALKYLAMINES-LIBRARY	temp/spectra_filtered.mgf213	-1	GNPS-ALKYLAMINES-LIBRARY.mgf	8376.2				8	0	1.9613	232.191	0	CCMSLIB00016349626
501	spectra_filtered.mgf	*..*		:197773	197773	-1	0	275.09	1	0.750929	0	0	2067.0	5034200.0	Phloretin [M+H]+	BMDMS-NP	temp/spectra_filtered.mgf501	-1	BMDMS-NP.mgf	7157.19				7	0	1.96887	273.121	0	CCMSLIB00006552073
81	spectra_filtered.mgf	*..*		:6834	6834	-1	0	263.237	1	0.749067	0	0	375149.0	298169.0	2,4,6-Tri-tert-butylphenol_CE30 M+H	WFSR-LIBRARY	temp/spectra_filtered.mgf81	-1	WFSR-LIBRARY.mgf	3811.15				7	0	1.00323	264.24	0	CCMSLIB00013940615
248	spectra_filtered.mgf	*..*		:8317	8317	-1	0	834.54	1	0.748454	0	0	3818990.0	546041.0	SQDG(16:0/18:3); [M+NH4]+ C43H80N1O12S1 M+NH4	PNNL-LIPIDS-POSITIVE	temp/spectra_filtered.mgf248	-1	PNNL-LIPIDS-POSITIVE.mgf	0.0731363				11	0	6.10352e-05	834.54	0	CCMSLIB00010070119
216	spectra_filtered.mgf	*..*		:6053	24516	-1	0	342.998	1	0.7411	0	0	218.284	600165.0	2-chloro-1,3,8-trihydroxy-6-(hydroxymethyl)anthracene-9,10-dione [M+Na]+	MONA	temp/spectra_filtered.mgf216	-1	MONA.mgf	867.042				6	0	0.297394	343.295	0	CCMSLIB00004697116
70	spectra_filtered.mgf	*..*		:5494	4427	-1	0	282.279	1	0.739018	0	0	166485.0	1058170.0	Spectral Match to 9-Octadecenamide, (Z)- from NIST14 M+H	GNPS-NIST14-MATCHES	temp/spectra_filtered.mgf70	-1	GNPS-NIST14-MATCHES.mgf	3550.92				6	0	1.00235	283.281	0	CCMSLIB00003138914
637	spectra_filtered.mgf	*..*		:600	5710	-1	0	239.105	1	0.730847	0	0	690140.0	34161500.0	Spectral Match to 4-(2-Hydroxyethyl)piperazine-1-ethanesulfonic acid from NIST14 M+H	GNPS-NIST14-MATCHES	temp/spectra_filtered.mgf637	-1	GNPS-NIST14-MATCHES.mgf	3840.97				7	0	0.918396	240.023	0	CCMSLIB00003140197
35	spectra_filtered.mgf	*..*		:1507	4492	-1	0	541.121	1	0.72509	0	0	1009930.0	379098.0	Contaminant vial septum ThermoFisher C5000-44B M+Na	GNPS-LIBRARY	temp/spectra_filtered.mgf35	-1	GNPS-LIBRARY.mgf	3616.85				13	0	1.95715	539.164	0	CCMSLIB00005435817
596	spectra_filtered.mgf	*..*		:600	5710	-1	0	239.105	0	0.722287	0	0	690140.0	26337000.0	Spectral Match to 4-(2-Hydroxyethyl)piperazine-1-ethanesulfonic acid from NIST14 M+H	GNPS-NIST14-MATCHES	temp/spectra_filtered.mgf596	-1	GNPS-NIST14-MATCHES.mgf	3832.68				7	0	0.916412	240.021	0	CCMSLIB00003140197
384	spectra_filtered.mgf	*..*		:16079	16079	-1	0	393.061	1	0.721149	0	0	208.563	7137260.0	CDKI-73 [M-H]-	MSNLIB-NEGATIVE	temp/spectra_filtered.mgf384	-1	MSNLIB-NEGATIVE.mgf	4938.03				7	0	1.94095	391.12	0	CCMSLIB00012313604
617	spectra_filtered.mgf	*..*		:600	5710	-1	0	239.105	1	0.71925	0	0	690140.0	34928400.0	Spectral Match to 4-(2-Hydroxyethyl)piperazine-1-ethanesulfonic acid from NIST14 M+H	GNPS-NIST14-MATCHES	temp/spectra_filtered.mgf617	-1	GNPS-NIST14-MATCHES.mgf	3825.72				7	0	0.914749	240.02	0	CCMSLIB00003140197
87	spectra_filtered.mgf	*..*		:5704	17703	-1	0	281.247	1	0.718771	0	0	1011200.0	28417000.0	Massbank:EQ331603 Linoleic acid|(9Z,12Z)-octadeca-9,12-dienoic acid M+H	MASSBANK	temp/spectra_filtered.mgf87	-1	MASSBANK.mgf	3495.15				8	0	0.983002	280.264	0	CCMSLIB00005731255
638	spectra_filtered.mgf	*..*		:600	5710	-1	0	239.105	1	0.715087	0	0	690140.0	17212200.0	Spectral Match to 4-(2-Hydroxyethyl)piperazine-1-ethanesulfonic acid from NIST14 M+H	GNPS-NIST14-MATCHES	temp/spectra_filtered.mgf638	-1	GNPS-NIST14-MATCHES.mgf	3846.72				6	0	0.919769	240.025	0	CCMSLIB00003140197
133	spectra_filtered.mgf	*..*		:11768	30231	-1	0	317.162	1	0.705456	0	0	502.86	202308.0	CINCHONIDINE [M+Na]+	MONA	temp/spectra_filtered.mgf133	-1	MONA.mgf	2651.75				6	0	0.841034	316.321	0	CCMSLIB00004702831
219	spectra_filtered.mgf	*..*		:11272	11272	-1	0	932.631	1	0.703934	0	0	257948.0	1114220.0	DGDG(16:0/18:3); [M+NH4]+ C49H90N1O15 M+NH4	PNNL-LIPIDS-POSITIVE	temp/spectra_filtered.mgf219	-1	PNNL-LIPIDS-POSITIVE.mgf	0.0654441				9	0	6.10352e-05	932.631	0	CCMSLIB00010076401
